Total Hour, Hour,SW_in,LW_down,Ta,um,q,p,Tk,d,z0,ra,esat(T),e,D,delta,LH,psy_const,LW_up,SM,Cfinal,Rn,gR,gD,gT,gSM,gs,rs,Cinterim,Cactual,Dcanopy,lambdaEl (C=S),lambdaEl (C=Cactual),lambdaET,lambdaE,H,dCdt,Ts
33.5,9.5,815.3059047139755,284.9939442423784,16.53080450201015,2.844240141791068,0.00229254838729026,0,289.70080450201016,0.07724057013989283,0.012827828958032148,150.16517068801994,1.880857962005593,0.37299983407359216,1.5078581279320007,0.11962977928334147,2.461970770570754,66.94477413808167,553.5065994374878,0.0,0.0,359.27289143465174,0.9636180397595431,0.5802866412703171,0.9727882726651089,0.9816550215888635,16.019389763488583,0.0624243504130976,0.0,0.0,0.0,43.16629465240577,0.18655794759047858,43.16621726986129,43.35277521745177,315.92011621719996,-0.18655794759047858,327.775105399718
34.5,10.5,916.5140484190015,295.6386407316782,19.014652430408887,3.2511319692809,0.0026282470832714195,0,292.1846524304089,0.07724057013989283,0.012827828958032148,131.37141475811669,2.1994028053570327,0.42761833573483543,1.7717844696221974,0.13719233928127292,2.4561064056118047,67.10461598644098,600.0785017152774,0.0,0.0,401.275956299032,0.9850452483425146,0.5157073517550792,0.9983380208519047,0.9816550215888635,14.935413860868863,0.06695495747995465,0.0,0.0,0.0,55.30189803486124,0.24991089286719853,55.301770989379776,55.551681882246974,345.724274416785,-0.24991089286719853,328.63621869206145
35.5,11.5,968.9032386939596,306.82300695831015,21.553185999255252,3.557649201413313,0.0026890238135408714,0,294.7231859992553,0.07724057013989283,0.012827828958032148,120.05281639350544,2.5727770098544327,0.4375067683767463,2.1352702414776865,0.157350117269048,2.4501129278557583,67.26876761335997,625.0221732739953,0.0,0.0,427.8563274786637,0.9946793266924668,0.4311002369450136,0.9925765750299262,0.9816550215888635,12.534456920913561,0.07978008192213852,0.0,0.0,0.0,67.65191847354406,0.328675170472117,67.65170070933566,67.98037587980778,359.87595159885586,-0.328675170472117,329.397719134943
36.5,12.5,968.9032386939596,304.80715998141864,21.100832702472907,4.249976307194474,0.00269289315368506,0,294.27083270247294,0.07724057013989283,0.012827828958032148,100.49604409482417,2.502450648830812,0.4381363137506882,2.0643143350801236,0.15358530263644707,2.4511809339894612,67.23945788129511,631.2237662168875,0.0,0.0,419.63888755888,0.9946793266924668,0.44722197893673055,0.9959624606058132,0.9816550215888635,13.047561345748113,0.07664267471146062,0.0,0.0,0.0,64.83014052493618,0.37977498118361064,64.82985177171285,65.20962675289647,354.4292608059835,-0.37977498118361064,322.8575297244828
37.5,13.5,916.5140484190015,312.27562660655417,22.76567701408462,4.167542170606992,0.0023816635876860526,0,295.93567701408466,0.07724057013989283,0.012827828958032148,102.48385952326596,2.7698654007471992,0.3874989631412034,2.3823664376059956,0.1678280475875331,2.447250236569746,67.34745581287056,609.7038330922056,0.0,0.0,408.2876107969797,0.9850452483425146,0.37645123067255754,0.9784545011724375,0.9816550215888635,10.685274521740064,0.09358673920500762,0.0,0.0,0.0,68.95112073002021,0.42900815578449814,68.95073029563159,69.37973845141609,338.90787234556365,-0.42900815578449814,323.8111710235002
38.5,14.5,815.3059047139755,307.9907934177501,21.814216893936297,4.560704240854497,0.0024620539877522303,0,294.9842168939363,0.07724057013989283,0.012827828958032148,93.64909097673716,2.6141395585591485,0.40057855877898024,2.213560999780168,0.15955787318972153,2.4494966339134163,67.28569245147362,588.7348078818501,0.0,0.0,347.0415321656612,0.9636180397595431,0.41353396676269616,0.9901572082945442,0.9816550215888635,11.6198470036519,0.0860596529098635,0.0,0.0,0.0,55.80987652664501,0.4366677457897762,55.809476562996565,56.24614430878634,290.79538785687487,-0.4366677457897762,316.84051087143536
39.5,15.5,672.1759755206294,308.66369860603356,21.964291912152447,3.916111344874105,0.0025416161896225768,0,295.13429191215243,0.07724057013989283,0.012827828958032148,109.0637545147492,2.6381822359655427,0.4135234057713903,2.2246588301941523,0.16083898860238308,2.449142306795408,67.29542693910359,567.5223238532957,0.0,0.0,258.7168759036225,0.924826174148243,0.4110627704348507,0.9886119950843018,0.9816550215888635,11.068130733438794,0.09034949297976956,0.0,0.0,0.0,41.98852971627906,0.376769061572165,41.988218598380286,42.36498765995245,216.35188824367006,-0.376769061572165,314.071963344676
40.5,16.5,496.87832926664043,303.51349994824284,20.8093538806747,4.465188770432687,0.0023426340050028624,0,293.9793538806747,0.07724057013989283,0.012827828958032148,95.652351631348,2.4580303359552094,0.38114881238953324,2.0768815235656763,0.15119997007474975,2.451869115487727,67.22058536050066,533.4740667358982,0.0,0.0,152.63574674765778,0.8556070264768257,0.44435267266097866,0.9976021649410185,0.9816550215888635,11.169652689879774,0.0895282984855963,0.0,0.0,0.0,23.480082306457536,0.4015619658745975,23.479707647520325,23.881269613394924,128.75447713426286,-0.4015619658745975,303.8635973504914
41.5,17.5,301.35921120210173,295.9653544924746,19.089819907087158,4.00839556684887,0.002470877757681094,0,292.25981990708715,0.07724057013989283,0.012827828958032148,106.55280878517074,2.209736815821144,0.4020141946580816,1.8077226211630624,0.13775613548124874,2.455928935199367,67.10946510227039,491.66584186225526,0.0,0.0,36.34610525583767,0.7213013052566533,0.5071185157291682,0.9986303335751389,0.9816550215888635,10.757493359447345,0.09295845849830708,0.0,0.0,0.0,5.321244395699403,0.31434539586050203,5.320970955348019,5.635316351208521,30.710788904629148,-0.31434539586050203,294.8861016732303
42.5,18.5,98.94292650391611,292.47416227404483,18.28335296152627,3.524443434701774,0.0026507409301951604,0,291.45335296152626,0.07724057013989283,0.012827828958032148,121.18390159549092,2.10104977018532,0.4312781063275727,1.6697716638577473,0.13180842411529234,2.457833003657836,67.05747580292588,433.26474256604496,8.260234345283985,0.0,-64.60452688398472,0.3971711697387962,0.5403547099746947,0.9940197073459511,0.9816550215888635,6.282489903310904,0.15917255982743322,0.0,0.0,0.0,-8.25989982056834,0.25552105872372477,-8.260234345283985,-8.00471328656026,-56.59981359742446,-0.25552105872372477,285.9485044143361
43.5,19.5,0.0,279.9411917873236,15.327369826055989,3.8223772348328646,0.002209920488585735,0,288.497369826056,0.07724057013989283,0.012827828958032148,111.73826656291531,1.7416224819210897,0.3595561952489974,1.3820662866720923,0.11183176395310374,2.464812079840682,66.86760362723929,383.71889425484267,11.603096731904085,0.0,-103.77770246751908,0.0,0.6119976871860239,0.9493158037917226,0.9919688121266411,0.0001,10000.0,0.0,0.0,0.0,-11.375552321237537,0.23009120470548794,-11.603096731904085,-11.373005527198597,-92.40469694032048,-0.23009120470548794,280.2106735777852
44.5,20.5,0.0,277.7170815652063,14.792476050186812,3.4967227311988336,0.0022650030131659187,0,287.9624760501868,0.07724057013989283,0.012827828958032148,122.1446020180567,1.68269491937634,0.3685181751324614,1.3141767442438788,0.1085069533771321,2.4660749640455086,66.83336053176707,346.1054624440393,7.418194417405067,0.0,-68.388380878833,0.0,0.6293618893042466,0.9365583811376463,0.9942508834024891,0.0001,10000.0,0.0,0.0,0.0,-7.22035392408313,0.20026093147395507,-7.418194417405067,-7.217933485931112,-61.17044739290189,-0.20026093147395507,281.96592715968814
45.5,21.5,0.0,270.5389254484087,13.04392838310694,3.352931671597327,0.002515476704623529,0,286.213928383107,0.07724057013989283,0.012827828958032148,127.38279458176426,1.5020802033265352,0.4092704863471079,1.0928097169794273,0.09821796930658605,2.4702032850874844,66.72166544567642,336.28162984277344,6.45509986708173,0.0,-65.74270439436475,0.0,0.6871978453602843,0.8848730800259972,0.9912632659683644,0.0001,10000.0,0.0,0.0,0.0,-6.297143421688695,0.15997150064898272,-6.45509986708173,-6.295128366432747,-59.447576027932,-0.15997150064898272,280.1363528282872
46.5,22.5,0.0,271.19695242752493,13.205657785012761,3.216158519794919,0.002221848649734662,0,286.3756577850128,0.07724057013989283,0.012827828958032148,132.79998598981012,1.5180395304704244,0.36149691857419264,1.1565426118962319,0.09913338981303668,2.469821441969585,66.7319808508034,336.1055425664193,6.432477466371265,0.0,-64.90859013889434,0.0,0.6703556435973602,0.8902952255468455,0.9903799843232807,0.0001,10000.0,0.0,0.0,0.0,-6.27224093369594,0.16236763475770125,-6.432477466371265,-6.2701098316135635,-58.63848030728077,-0.16236763475770125,280.12585693326383
47.5,23.5,0.0,269.1887779309227,12.711164163002934,3.027559771396015,0.0020398191109232675,0,285.88116416300295,0.07724057013989283,0.012827828958032148,141.07262568521787,1.469705887229737,0.3318805370183837,1.1378253502113533,0.09635706945348362,2.47098894141115,66.70045114661406,331.7049877283555,6.0217828780455465,0.0,-62.51620979743279,0.0,0.6752859015092028,0.8733054408147163,0.9903581969034374,0.0001,10000.0,0.0,0.0,0.0,-5.873428939294132,0.15044983012565297,-6.0217828780455465,-5.871333047919894,-56.6448767495129,-0.15044983012565297,279.4677567563068
