Total Hour, Hour,SW_in,LW_down,Ta,um,q,p,ra,e,esat(T),D,Tk,gR,gD,gT,gSM,SMlast,gs,rs,Lu,Rn,lambda,delta,psyc,Cinterim,Cactual,Dcanopy,C/S,lambda*EI (C=Cactual),Cfinal,lambda*ET,lambda*Etotal,H,Tsurface,SMnew
83.5,11.5,968.9032386939596,303.62684935750957,20.83493021390519,3.489520944743366,0.002466463780903869,0,17.113547457251315,0.4012960363785716,2.4619002982353333,2.0606042618567617,293.98493021390516,0.9946793266924668,0.4480702001656369,0.950753489304742,0.9816550215888635,40.0,6.2394632698799555,0.16027019580792237,,,,,,,,,,,,,,,,
84.5,12.5,968.9032386939596,304.8519333952588,21.110904123630238,3.537424193546006,0.002319588836429427,0,16.881798456598183,0.3773993412325692,2.5039979535178256,2.1265986122852563,294.2609041236302,0.9946793266924668,0.4330602375261243,0.9369547938184895,0.9816550215888635,40.0,5.942924194503052,0.16826733225454174,,,,,,,,,,,,,,,,
85.5,13.5,916.5140484190015,308.41977336638456,21.909918741487026,3.8218934618123406,0.0027540917924674686,0,15.62526085240998,0.44809339131464276,2.6294491969691514,2.1813558056545084,295.059918741487,0.9850452483425146,0.42073171753045585,0.8970040629256487,0.9816550215888635,40.0,5.474015154264355,0.18268126262328344,,,,,,,,,,,,,,,,
86.5,14.5,815.3059047139755,311.9739496511507,22.699010260707965,4.556799472471323,0.0026741170732811417,0,13.105268873846377,0.43508142735699606,2.7586960943062344,2.323614666949238,295.8490102607079,0.9636180397595431,0.38923481453535463,0.8575494869646036,0.9816550215888635,40.0,4.736155391277698,0.21114172094979017,,,,,,,,,,,,,,,,
87.5,15.5,672.1759755206294,312.2289505777101,22.75536536749383,4.033005263695143,0.00231449877751045,0,14.807340528046517,0.3765711837364269,2.768135216996546,2.3915640332601193,295.9053653674938,0.924826174148243,0.3744618337676281,0.8547317316253099,0.9816550215888635,40.0,4.358606389185836,0.22943113250168812,,,,,,,,,,,,,,,,
88.5,16.5,496.87832926664043,306.55957356414194,21.494198755234592,4.17850814798708,0.0024851973502019323,0,14.291723307924174,0.4043440061743337,2.563509588442475,2.1591655822681415,294.6441987552346,0.8556070264768257,0.4257140904650557,0.9177900622382708,0.9816550215888635,40.0,4.922501643348562,0.20314873868071354,,,,,,,,,,,,,,,,
89.5,17.5,301.35921120210173,294.35449295295257,18.718601741320064,4.0772614501373265,0.0022511691525933307,0,14.64661587716595,0.3662673926727413,2.159111870644632,1.7928444779718908,291.86860174132005,0.7213013052566533,0.5106682803843212,1.0565699129339976,0.9816550215888635,40.0,5.730651417388839,0.1745002316779631,,,,,,,,,,,,,,,,
90.5,18.5,98.94292650391611,294.5110800073575,18.754753512300177,4.255060739216054,0.0025069282216037894,0,14.034601607576674,0.4078796399136712,2.1639970587044317,1.7561174187907604,291.90475351230015,0.3971711697387962,0.5194669718142627,1.0547623243849926,0.9816550215888635,40.0,3.204353464864668,0.31207543455017495,,,,,,,,,,,,,,,,
91.5,19.5,0.0,280.35766365132486,15.427175850569586,4.038791964516552,0.0024762562588246237,0,14.7861248649598,0.40288928198239854,1.7528158397216105,1.3499265577392119,288.5771758505696,0.0001,0.6201962792885651,1.2211412074715213,0.9816550215888635,40.0,0.0011151805720710963,896.7157651812524,,,,,,,,,,,,,,,,
92.5,20.5,0.0,275.89235452764484,14.351228643742491,3.410725378613758,0.002271318073547862,0,17.50890959013816,0.36954564154830166,1.6354077065490555,1.265862065000754,287.5012286437425,0.0001,0.6418260746293201,1.2749385678128762,0.9816550215888635,40.0,0.0012049159885536463,829.9333808329469,,,,,,,,,,,,,,,,
93.5,21.5,0.0,270.2557157075816,12.974230471162244,3.4195053932649015,0.0024387983706968654,0,17.463953239716908,0.3967948474510013,1.495248009174264,1.0984531617232627,286.1242304711622,0.0001,0.6857002669724551,1.3437884764418897,0.9816550215888635,40.0,0.0013567985870642637,737.0290694094272,,,,,,,,,,,,,,,,
94.5,22.5,0.0,272.01741536651406,13.406898841307703,3.348129403370125,0.0020808664159105528,0,17.836252753799666,0.3385589731352861,1.5381055193085498,1.1995465461732637,286.55689884130766,0.0001,0.6590785367370959,1.322155057934617,0.9816550215888635,40.0,0.001283127199457829,779.3459607298005,,,,,,,,,,,,,,,,
95.5,23.5,0.0,268.9956838091368,12.66347095466176,2.959526261787294,0.002479887474970849,0,20.178257264347963,0.4034800843521703,1.4651164215409398,1.0616363371887694,285.81347095466174,0.0001,0.6954920070194,1.359326452266913,0.9816550215888635,40.0,0.0013920859910575138,718.3464286141826,,,,,,,,,,,,,,,,
96.5,0.5,0.0,272.09713787398937,13.426428697025697,2.434520593193984,0.0021247088101692354,0,24.529709240450714,0.3456921729728724,1.5400652002070008,1.1943730272341284,286.5764286970257,0.0001,0.6604314922746265,1.3211785651487162,0.9816550215888635,40.0,0.001284811587568887,778.3242381026421,,,,,,,,,,,,,,,,
97.5,1.5,0.0,266.7906225078545,12.117003366045482,2.3454696042346788,0.002340575866119684,0,25.461034405697998,0.38081395120789713,1.4134215860086734,1.0326076348007762,285.26700336604546,0.0001,0.7032487481376899,1.3866498316977272,0.9816550215888635,40.0,0.0014359057103014788,696.4245582601958,,,,,,,,,,,,,,,,
98.5,2.5,0.0,268.4685562615504,12.53314243473336,2.313936231595677,0.0022233447158273626,0,25.808006925824742,0.3617403299706256,1.4526391620384165,1.0908988320677908,285.6831424347333,0.0001,0.6877052035295188,1.3658428782633336,0.9816550215888635,40.0,0.0013830988000926303,723.0141476032131,,,,,,,,,,,,,,,,
99.5,3.5,0.0,263.8954575117599,11.39434386960542,2.260798386008478,0.0023025023031232124,0,26.414598780907873,0.3746193457814616,1.3475228619145017,0.97290351613304,284.54434386960537,0.0001,0.7193029043295333,1.4227828065197317,0.9816550215888635,40.0,0.0015069560062381175,663.5893787611924,,,,,,,,,,,,,,,,
100.5,4.5,0.0,263.92770901894187,11.402426812654232,2.272677628264428,0.002248879094291006,0,26.276530181072292,0.3658947979778936,1.348244743739479,0.9823499457615853,284.55242681265423,0.0001,0.7167537835540113,1.4223786593672885,0.9816550215888635,40.0,0.0015011890001110262,666.1386407214823,,,,,,,,,,,,,,,,
101.5,5.5,98.94292650391611,266.00144219141407,11.920602236349305,2.1967608708480886,0.0024480054520755364,0,27.184607611789385,0.39829284847274005,1.395237685273051,0.996944836800311,285.07060223634926,0.3971711697387962,0.7128220162471377,1.396469888182537,0.9816550215888635,40.0,5.821575684310401,0.1717748001962901,,,,,,,,,,,,,,,,
102.5,6.5,301.35921120210173,265.1251385259396,11.702006242336079,2.2906264240686136,0.0023719519068804507,0,26.070633632553093,0.38591886330595115,1.3752407827924473,0.9893219194864962,284.8520062423361,0.7213013052566533,0.7148745700647983,1.4073996878831965,0.9816550215888635,40.0,10.68597535929472,0.09358060133745251,,,,,,,,,,,,,,,,
103.5,7.5,496.87832926664043,271.4524042209004,13.268363243411187,2.486812365327461,0.002496198196604777,0,24.013907572425314,0.4061338544958255,1.5242671782291122,1.1181333237332867,286.41836324341114,0.8556070264768257,0.6804872900770951,1.3290818378294431,0.9816550215888635,40.0,11.394525256417014,0.08776144486027039,,,,,,,,,,,,,,,,
104.5,8.5,672.1759755206294,278.5376900517742,14.99020339665342,2.6601638502444804,0.0022418687093823677,0,22.449024064983696,0.364754201590829,1.7042709471512891,1.3395167455604602,288.1402033966534,0.924826174148243,0.6228601562340396,1.242989830167329,0.9816550215888635,40.0,10.543101555322428,0.09484874965423949,,,,,,,,,,,,,,,,
105.5,9.5,815.3059047139755,287.50613276676194,17.123195204985432,3.1235763727193326,0.002185411966123959,0,19.11849596907678,0.3555686350028049,1.9529092728997415,1.5973406378969366,290.2731952049854,0.9636180397595431,0.5580948693217033,1.1363402397507285,0.9816550215888635,40.0,8.998528353033402,0.11112928256350943,,,,,,,,,,,,,,,,
106.5,10.5,916.5140484190015,298.64853888814395,19.704801340084558,3.4281755138429872,0.0025578549214017644,0,17.41978555350978,0.41616546309623564,2.2958922275896185,1.8797267644933828,292.8548013400845,0.9850452483425146,0.4900579647744339,1.0072599329957739,0.9816550215888635,40.0,7.159708533788129,0.1396704901157352,,,,,,,,,,,,,,,,
107.5,11.5,968.9032386939596,300.5718651224166,20.143079499123058,3.6658446897946977,0.0026522044251412885,0,16.290401624811466,0.43151621836703924,2.3590718630257976,1.9275556446587583,293.29307949912305,0.9946793266924668,0.4788343615916222,0.9853460250438474,0.9816550215888635,40.0,6.9104657758331225,0.1447080460910669,,,,,,,,,,,,,,,,
108.5,12.5,968.9032386939596,305.79792883141147,21.32343934465029,3.4993272666871085,0.0027344133456250292,0,17.065589394693706,0.4448916890309534,2.5368459872230917,2.0919542981921384,294.4734393446503,0.9946793266924668,0.4409192133837802,0.9263280327674863,0.9816550215888635,40.0,5.982146909326455,0.16716406587089191,,,,,,,,,,,,,,,,
109.5,13.5,916.5140484190015,314.1732303991633,23.183919391805084,4.556213212412308,0.0024733831522721476,0,13.10695516361053,0.4024218247748253,2.8408425667616677,2.4384207419868424,296.33391939180507,0.9850452483425146,0.36437685079412097,0.8333040304097465,0.9816550215888635,40.0,4.404134690220648,0.22705935906558294,,,,,,,,,,,,,,,,
110.5,14.5,815.3059047139755,311.87342057911366,22.67678387974125,4.275492669930115,0.0023368627666787442,0,13.967532376079166,0.38020982634708833,2.7549810513557262,2.374771225008638,295.82678387974124,0.9636180397595431,0.3780964629737997,0.8586608060129379,0.9816550215888635,40.0,4.606587531362185,0.21708042953528692,,,,,,,,,,,,,,,,
111.5,15.5,672.1759755206294,307.6068298654114,21.72847300512571,4.607381400106749,0.0023786785662905617,0,12.961393274182686,0.3870132972807152,2.600489110553785,2.2134758132730696,294.87847300512567,0.924826174148243,0.4135529536681203,0.9060763497437165,0.9816550215888635,40.0,5.102772258023577,0.195971904963543,,,,,,,,,,,,,,,,
112.5,16.5,496.87832926664043,303.9731933299284,20.91303545139769,4.482960644835363,0.002317067452561323,0,13.321125707346285,0.3769891096450256,2.473751406581554,2.0967622969365283,294.0630354513977,0.8556070264768257,0.4398258053077222,0.9468482274301152,0.9816550215888635,40.0,5.246692009638657,0.1905962839371756,,,,,,,,,,,,,,,,
113.5,17.5,301.35921120210173,299.32047512074155,19.858158836281113,4.008179480844969,0.002505865027030343,0,14.899053941154548,0.4077066571309819,2.317828943792386,1.910122286661404,293.0081588362811,0.7213013052566533,0.48291523384496016,0.9995920581859451,0.9816550215888635,40.0,5.126967593158704,0.1950470686287104,,,,,,,,,,,,,,,,
114.5,18.5,98.94292650391611,289.2555458035816,17.533429320739735,3.8725874217250142,0.002254985245991979,0,15.420718963224095,0.3668882747498204,2.0042112015522955,1.6373229268024752,290.6834293207397,0.3971711697387962,0.5482775624376676,1.115828533963014,0.9816550215888635,40.0,3.577880274705418,0.2794950985558996,,,,,,,,,,,,,,,,
115.5,19.5,0.0,283.874066166457,16.265467195831306,4.0378458168841425,0.002275861104120768,0,14.789589548275591,0.3702847970048581,1.8493481032642691,1.479063306259411,289.4154671958313,0.0001,0.5874925019928982,1.1792266402084353,0.9816550215888635,40.0,0.0010201164753196566,980.2802172042628,,,,,,,,,,,,,,,,
116.5,20.5,0.0,277.5706846396965,14.75715535660715,3.3470718502574823,0.002174619953259368,0,17.841888361716542,0.3538127640994342,1.6788660443380303,1.3250532802385961,287.9071553566071,0.0001,0.6265682006807011,1.254642232169644,0.9816550215888635,40.0,0.0011575463867762612,863.896264913388,,,,,,,,,,,,,,,,
117.5,21.5,0.0,275.03933265445977,14.144203582992942,3.5438939858150773,0.002177310740334777,0,16.8509787623354,0.35425055775221775,1.6136260934157,1.2593755356634824,287.2942035829929,0.0001,0.6435062186080369,1.2852898208503547,0.9816550215888635,40.0,0.001217878511528469,821.0999623804628,,,,,,,,,,,,,,,,
118.5,22.5,0.0,268.7905647440155,12.612779516590134,3.0038845938840635,0.0021028929618778173,0,19.88028515227402,0.342142713411632,1.4602522387717765,1.1181095253601445,285.7627795165901,0.0001,0.6804935850177564,1.3618610241704943,0.9816550215888635,40.0,0.001364605061559406,732.8127589217992,,,,,,,,,,,,,,,,
119.5,23.5,0.0,268.2103855299079,12.469241538284335,3.209706855237007,0.002301648476008262,0,18.605463048284637,0.3744804272862317,1.446555644200248,1.0720752169140164,285.6192415382843,0.0001,0.6927104685511004,1.3690379230857843,0.9816550215888635,40.0,0.0013964242466052593,716.11474981978,,,,,,,,,,,,,,,,
120.5,0.5,0.0,271.6218839709836,13.309940825751685,2.4081569794941773,0.0020957111801376566,0,24.798251442678602,0.34097423059474413,1.5284088457437643,1.1874346151490203,286.4599408257517,0.0001,0.6622475914890787,1.3270029587124155,0.9816550215888635,40.0,0.001294024295222951,772.7830178240256,,,,,,,,,,,,,,,,
121.5,1.5,0.0,263.36639335172583,11.261642771974817,2.3809043890289567,0.002233440080046837,0,25.08210013225009,0.3633828554674275,1.3357198800783676,0.9723370246109402,284.4116427719748,0.0001,0.7194558799435972,1.4294178614012596,0.9816550215888635,40.0,0.0015143055793261533,660.3686954947278,,,,,,,,,,,,,,,,
122.5,2.5,0.0,265.08968187412637,11.693150098422752,2.3543674163000277,0.002373252306001063,0,25.364810045148825,0.3861304394972791,1.3744359676691622,0.9883055281718831,284.8431500984227,0.0001,0.7151484113745188,1.4078424950788644,0.9816550215888635,40.0,0.0014825194501450637,674.5274066401965,,,,,,,,,,,,,,,,
123.5,3.5,0.0,262.79542418889525,11.11820646078951,2.2108062575718757,0.0022659197288146414,0,27.01190214493344,0.3686673256528002,1.3230643172470098,0.9543969915942097,284.2682064607895,0.0001,0.724306722314295,1.4365896769605255,0.9816550215888635,40.0,0.0015321645468319618,652.6714131766644,,,,,,,,,,,,,,,,
124.5,4.5,0.0,263.8170096786433,11.374680009419627,2.167354911985667,0.001960686243735939,0,27.553439430105183,0.3190055431930499,1.3457681145594054,1.0267625713663555,284.5246800094196,0.0001,0.7048144767717469,1.4237659995290188,0.9816550215888635,40.0,0.00147762280399088,676.7627010757558,,,,,,,,,,,,,,,,
125.5,5.5,64.50201187785449,263.0746237605701,11.188374895300711,2.2495337146303425,0.002356199272089442,0,26.54687142608631,0.38335589442998635,1.3292421377624921,0.9458862433325057,284.3383748953007,0.2926345009775176,0.7266122382181087,1.4330812552349643,0.9816550215888635,40.0,4.486929053164007,0.22286958143339464,,,,,,,,,,,,,,,,
126.5,6.5,188.80843499311828,262.84031083404363,6.681131419429945,2.2286417091514075,0.0016071420633555036,21,26.795730352581746,0.26148356400575073,0.9801325954197945,0.7186490314140437,279.83113141942994,0.5827294410311652,0.7891874195325832,1.6584434290285033,0.9816550215888635,40.0,11.230469879785923,0.08904346930309047,,,,,,,,,,,,,,,,
127.5,7.5,302.5629879554207,266.4166982141097,7.942880099807105,2.3629283681039173,0.0019948424529190436,5,25.272912669315303,0.3245627913752528,1.068602578871034,0.7440397874957813,281.0928800998071,0.7224479204559152,0.7820980941409537,1.5953559950096463,0.9816550215888635,40.0,13.273196783344583,0.07533980067671533,,,,,,,,,,,,,,,,
128.5,8.5,548.4483118102925,274.8342577149459,10.249820619736212,2.547714211562887,0.0024191872178351325,0,23.43986700702359,0.39360409396288654,1.248671342933842,0.8550672489709555,283.3998206197362,0.8793365737982555,0.7513860145709091,1.4800089690131897,0.9816550215888635,40.0,14.399013640645421,0.06944920151872125,,,,,,,,,,,,,,,,
129.5,9.5,432.55182223518835,279.64633813576944,11.580421630411326,2.6398590551575145,0.0024573527644126923,0,22.621693447711277,0.3998136652066953,1.3642276955174648,0.9644140303107696,284.7304216304113,0.8205844461060362,0.7215966867099388,1.4134789184794359,0.9816550215888635,40.0,12.324159159610891,0.08114143829602836,,,,,,,,,,,,,,,,
130.5,10.5,651.9515603643556,288.5735354293162,13.806869539639525,2.8402929375750325,0.002724237008802355,0,21.025325064506816,0.44323598921350216,1.5786793175979268,1.1354433283844245,286.9568695396395,0.9182938430239405,0.6759142976734629,1.3021565230180243,0.9816550215888635,40.0,11.901087495713234,0.08402593463498184,,,,,,,,,,,,,,,,
131.5,11.5,636.0778383025792,285.4546732697401,13.542983247646685,2.9833723546124506,0.002671773155035442,0,20.016972470302182,0.43470006959740637,1.5518062406164421,1.1171061710190358,286.6929832476467,0.9129453873729599,0.6807590032464035,1.3153508376176661,0.9816550215888635,40.0,12.037323984262054,0.08307494267890679,,,,,,,,,,,,,,,,
132.5,12.5,805.0018189493078,296.85439385037915,16.173166591321763,3.514373670422557,0.002670089382957935,0,16.99252495360225,0.4344261182561785,1.8384960022306067,1.4040698839744281,289.32316659132175,0.9611944620648437,0.6064073781624459,1.1838416704339123,0.9816550215888635,40.0,10.160603662065279,0.09841934920988116,,,,,,,,,,,,,,,,
133.5,13.5,736.7292445448035,299.9550917505236,17.192765523439803,3.730865747426466,0.002543364559727239,0,16.0064945601785,0.4138078672739496,1.961527551205038,1.5477196839310885,290.34276552343977,0.9437893592009863,0.570363345213683,1.1328617238280116,0.9816550215888635,40.0,8.979532757988505,0.11136436905476682,,,,,,,,,,,,,,,,
134.5,14.5,413.5475941314122,297.45974887501444,16.995613598113035,3.283271777262641,0.0024287905527120082,0,18.18858941391892,0.3951665658110213,1.9371907770777215,1.5420242112667002,290.145613598113,0.8088323020160099,0.5717775018356441,1.1427193200943493,0.9816550215888635,40.0,7.781714116576143,0.1285063913964482,,,,,,,,,,,,,,,,
135.5,15.5,380.3257786078169,289.9443665836935,15.662521750521243,3.2295454704600686,0.002649113212864093,0,18.491172469056714,0.4310132751476627,1.7794601809208193,1.3484469057731565,288.8125217505212,0.7864391883887144,0.6205746720237357,1.2093739124739384,0.9816550215888635,40.0,8.69100381372837,0.11506150744294842,,,,,,,,,,,,,,,,
136.5,16.5,347.5399144423635,287.52769161971275,15.156002053981087,3.3221070328843556,0.0024414395844838876,0,17.97596576504308,0.39722457548194445,1.7225495179465256,1.3253249424645812,288.30600205398105,0.7616757908061815,0.6264984805226297,1.2346998973009478,0.9816550215888635,40.0,8.67564430126771,0.11526521434884983,,,,,,,,,,,,,,,,
137.5,17.5,154.60289491480668,287.21475665771754,15.255118322679788,3.3411717355345334,0.002617425834373027,0,17.873395029598534,0.42585770810056317,1.7335585464003718,1.3077008382998085,288.40511832267975,0.5231865744986092,0.6310273908092692,1.2297440838660123,0.9816550215888635,40.0,5.978189747992484,0.16727471728976262,,,,,,,,,,,,,,,,
138.5,18.5,69.4625065053605,276.9561862102736,12.967864275983818,3.361028537461263,0.0024872860766599917,0,17.767799834286976,0.40468384398390866,1.4946253196061456,1.089941475622237,286.1178642759838,0.3093380555516149,0.6879594429693233,1.3441067862008111,0.9816550215888635,40.0,4.211919991516253,0.2374214139903472,,,,,,,,,,,,,,,,
139.5,19.5,0.0,271.44587411512475,11.786456710291887,3.24150878200478,0.0026090636083144656,0,18.422927811413828,0.4244971658543793,1.3829361646826523,0.9584389988282731,284.93645671029185,0.0001,0.7232127283347441,1.4031771644854076,0.9816550215888635,40.0,0.0014942687735361583,669.2236481884844,,,,,,,,,,,,,,,,
140.5,20.5,0.0,271.49503946517984,11.67712436284017,3.045699689727222,0.0023307187708572386,0,19.607344247484384,0.3792101923002453,1.3729806570849632,0.9937704647847179,284.82712436284015,0.0001,0.7136764823079819,1.4086437818579922,0.9816550215888635,40.0,0.0014803101597944564,675.5341057301476,,,,,,,,,,,,,,,,
141.5,21.5,0.0,272.3997679497497,11.810019427309442,2.8428423963442326,0.002179787920675173,0,21.006469569939153,0.3546535973831632,1.38509000866864,1.0304364112854767,284.9600194273094,0.0001,0.7038302064917136,1.4019990286345292,0.9816550215888635,40.0,0.0014530005074200342,688.2310053529247,,,,,,,,,,,,,,,,
142.5,22.5,0.0,268.8119190816574,10.962372546302147,2.6956252662751163,0.0021041527963859973,0,22.153703275477156,0.34234768970138735,1.3094344373018365,0.9670867476004492,284.11237254630214,0.0001,0.7208742472569659,1.4443813726848929,0.9816550215888635,40.0,0.001533174337887377,652.2415457187606,,,,,,,,,,,,,,,,
143.5,23.5,0.0,264.1553678710069,10.093269099624209,2.6869250222285084,0.0025295627921418555,0,22.225436808582195,0.4115623063742055,1.2356585008860268,0.8240961945118213,283.2432690996242,0.0001,0.7599060245032393,1.4878365450187916,0.9816550215888635,40.0,0.0016648122431516855,600.6683360922925,,,,,,,,,,,,,,,,
144.5,0.5,0.0,264.18337718650145,10.027143411289362,2.588831256063247,0.0023631389162969297,0,23.067583934284464,0.3844849812367352,1.230197934353378,0.8457129531166427,283.17714341128936,0.0001,0.7539555009755068,1.4911428294355318,0.9816550215888635,40.0,0.0016554463486060018,604.0666922501402,,,,,,,,,,,,,,,,
145.5,1.5,0.0,267.65981248530466,10.851173091077632,2.516574339767129,0.0024268458166876446,0,23.729909880772304,0.39485015538390617,1.2997840670688032,0.9049339116848971,284.0011730910776,0.0001,0.7377444914185659,1.4499413454461205,0.9816550215888635,40.0,0.0015750943042418261,634.8826208735175,,,,,,,,,,,,,,,,
146.5,2.5,0.0,260.78788091189017,9.240461130309544,2.455204698748182,0.002359002995435807,0,24.323056371383643,0.38381206292299624,1.1668439504533732,0.783031887530377,282.3904611303095,0.0001,0.7712588503290725,1.5304769434845242,0.9816550215888635,40.0,0.0017381093812456532,575.3377841406785,,,,,,,,,,,,,,,,
147.5,3.5,0.0,263.0173675080477,9.680407468997272,2.3666783335103103,0.0021949797525713946,0,25.232868128032774,0.3571253230871787,1.2019108573873778,0.8447855343001991,282.83040746899724,0.0001,0.7542104303501335,1.5084796265501383,0.9816550215888635,40.0,0.001675259674992664,596.9223845875589,,,,,,,,,,,,,,,,
148.5,4.5,0.0,265.3088498756612,10.284169486319154,2.2858985003929577,0.002359933830592766,0,26.124555521897488,0.3839635107009452,1.2515425464379692,0.8675790357370241,283.43416948631915,0.0001,0.7479544103104908,1.4782915256840428,0.9816550215888635,40.0,0.0016281160823644815,614.2068190541545,,,,,,,,,,,,,,,,
149.5,5.5,68.22331984613155,264.20793947225,10.048513542983702,2.2615411258427827,0.0023983430437260027,0,26.405923645842865,0.39021272672841073,1.2319603246078867,0.841747597879476,283.1985135429837,0.3052232142317905,0.7550457288031824,1.490074322850816,0.9816550215888635,40.0,5.0564870485422,0.1977657591921061,,,,,,,,,,,,,,,,
150.5,6.5,200.32000567886777,262.620412686558,9.598198029530483,2.3408809504558756,0.0022147549970745754,0,25.51094376640906,0.36034277444364476,1.1952886250357533,0.8349458505921086,282.74819802953044,0.600479624811643,0.7569171807632212,1.512590098523478,0.9816550215888635,40.0,10.123205278639508,0.09878294201047688,,,,,,,,,,,,,,,,
151.5,7.5,365.83665403057887,270.43541802318254,11.510571845294239,2.450491611693835,0.002425694831461789,0,24.369837466882633,0.3946628889773844,1.357935835824456,0.9632729468470715,284.6605718452942,0.7758493227852469,0.7219052059503704,1.4169714077352893,0.9816550215888635,40.0,11.686078454538142,0.08557190539925415,,,,,,,,,,,,,,,,
152.5,8.5,394.7865051007075,273.99231225023215,12.36207462525677,2.56739113778416,0.0023473775445099205,0,23.260219844210788,0.3819205908430932,1.4364033093187443,1.0544827184756511,285.51207462525673,0.7964938714280951,0.6974005476956873,1.3743962687371634,0.9816550215888635,40.0,11.241566700100549,0.08895557235728145,,,,,,,,,,,,,,,,
153.5,9.5,472.66957440943816,276.1418584853352,12.923619672662293,2.6529205403250558,0.0023235568168969286,0,22.510316982061184,0.37804493548226553,1.4903039567130671,1.1122590212308017,286.0736196726623,0.8432126423873043,0.6820417629580205,1.3463190163668857,0.9816550215888635,40.0,11.401085677729029,0.08771094510353589,,,,,,,,,,,,,,,,
154.5,10.5,613.0195248100686,282.5051815978408,14.557463159373503,2.8423402888715428,0.002615482907119605,0,21.010180422361433,0.42554159196222513,1.6573621531047737,1.2318205611425486,287.7074631593735,0.9048041373224499,0.650661343731455,1.264626842031325,0.9816550215888635,40.0,10.962816144778001,0.09121743781832348,,,,,,,,,,,,,,,,
155.5,11.5,560.4065791752064,287.35704794339756,12.426805679148481,3.191559634320387,0.002358735247802208,5,18.711253786004985,0.38376850012473224,1.4425280213170837,1.0587595211923515,285.57680567914844,0.8843793747019892,0.6962592897445418,1.3711597160425784,0.9816550215888635,40.0,12.432194765054184,0.08043632028762233,,,,,,,,,,,,,,,,
156.5,12.5,738.1539117431292,292.49048170064816,13.45946329912965,3.428967266078963,0.0024260629203285873,4,17.41576330625806,0.3947227773910821,1.5433849739154586,1.1486621965243766,286.60946329912963,0.9441784370391102,0.6724297776597762,1.3195268350435185,0.9816550215888635,40.0,12.335858912959816,0.08106448096203656,,,,,,,,,,,,,,,,
157.5,13.5,485.48235402466275,295.7153559164049,14.82052406334608,3.5588728531204317,0.00255014297170541,0,16.7800550217963,0.414910721441459,1.6857408657407902,1.2708301442993313,287.97052406334603,0.8498815781458247,0.6405403215576426,1.2514737968326983,0.9816550215888635,40.0,10.03175233176602,0.09968348170174143,,,,,,,,,,,,,,,,
158.5,14.5,589.5271310992605,297.1778315881862,15.330220016002059,3.576993150391443,0.0024310446475499774,0,16.69505078152103,0.3955333092155269,1.7419412625651993,1.3464079533496724,288.480220016002,0.8960205792220877,0.6210962314816724,1.225988999199899,0.9816550215888635,40.0,10.04647258319395,0.09953742387878815,,,,,,,,,,,,,,,,
159.5,15.5,507.7878496243381,296.54211520932375,15.717324993894566,3.1791810616521614,0.002569482049153651,0,18.784108590500868,0.41805720799734636,1.7857153690185117,1.3676581610211653,288.86732499389456,0.8609153433089008,0.6156682326292504,1.2066337503052722,0.9816550215888635,40.0,9.417438950009092,0.10618598169930632,,,,,,,,,,,,,,,,
160.5,16.5,295.29095450431726,287.94576124658965,14.354036470043697,3.2862585935325628,0.002688222158293732,0,18.172058160141344,0.43737633829473577,1.6357048887906154,1.1983285504958796,287.5040364700437,0.715436335314886,0.6593969699815024,1.2747981764978162,0.9816550215888635,40.0,8.855427371242587,0.11292509757885132,,,,,,,,,,,,,,,,
161.5,17.5,174.1045306102444,285.25690044134484,13.661242599499229,3.1952217466093313,0.002337968028972613,0,18.689808416054056,0.3803896535884702,1.5637992251433805,1.1834095715549102,286.8112425994992,0.5584680741275473,0.6633019675995504,1.3094378700250389,0.9816550215888635,40.0,7.142408492805621,0.1400087940933757,,,,,,,,,,,,,,,,
162.5,18.5,55.248438204288114,276.8207846426768,12.09340972319667,3.462385457789987,0.0025835633803483844,0,17.247670145037983,0.4203482541660073,1.4112262132666669,0.9908779591006596,285.24340972319663,0.25973959453606543,0.7144554100228958,1.3878295138401682,0.9816550215888635,40.0,3.7922726859529305,0.26369411769995593,,,,,,,,,,,,,,,,
163.5,19.5,0.0,273.1122795893038,11.24966989185982,3.1518528608748824,0.0024971547417501423,0,18.946976564877346,0.40628948531368875,1.3346594443618431,0.9283699590481544,284.3996698918598,0.0001,0.7313659674086149,1.4300165054070104,0.9816550215888635,40.0,0.0015400185399205098,649.3428319711114,,,,,,,,,,,,,,,,
164.5,20.5,0.0,275.0614006554383,11.702132125352856,2.903916972204725,0.002554514439127162,0,20.564665884919773,0.4156219634078277,1.375252225580544,0.9596302621727162,284.85213212535285,0.0001,0.722890424074452,1.4073933937323575,0.9816550215888635,40.0,0.0014980907812535463,667.5162897426266,,,,,,,,,,,,,,,,
165.5,21.5,0.0,269.80053136074963,10.349888780550847,2.7687924499318735,0.002225501948054386,0,21.568276918845037,0.36209131373489367,1.2570521679514601,0.8949608542165665,283.4998887805508,0.0001,0.7404651614365351,1.4750055609724597,0.9816550215888635,40.0,0.0016082310369298738,621.8012070635126,,,,,,,,,,,,,,,,
166.5,22.5,0.0,267.28565631942064,9.768426800327601,2.6829978742336036,0.002174268095571078,0,22.257968544979356,0.35375551651413684,1.2090368426064848,0.855281326092348,282.91842680032755,0.0001,0.7513272496781325,1.5040786599836222,0.9816550215888635,40.0,0.0016639866647051727,600.9663546054808,,,,,,,,,,,,,,,,
