Total Hour,Hour,SR_down,LW_down,Ta,wind_speed,q,precip,ra,e,e_sat,VPD,gR,gD,gT,Lambda,delta,psy_const,gSM,gS,rs,LW_up,Rn,Cinterim,Cactual,Dcanopy,lambdaEi,Cfinal,lambdaEt,lambdaET,H,Ts,SMlast,SMnew
122.5,2.5,0,265.1,11.69,2.35,2.37,0,97.4330192106037,0.3856012861736335,1.3741497976122083,0.9885485114385748,0.0,0.7150829420182386,0.8343510000000006,2473399.91,0.09083269960767738,0.06663543428786572,0.0006480422991853585,0.0001,1000000.0,-331.53357590448815,-66.43357590448812,0.0,0.0,0.0,0.0,0.0,0.009658964576344308,0.009658964576344308,-66.44323486906447,279.6643202759154,0.18739119477044794,0.18737713627859862
123.5,3.5,0,262.8,11.12,2.21,2.27,0,103.60524667190893,0.3693311897106109,1.3232219105625345,0.9538907208519236,0.0,0.7244437913376802,0.8103397500000008,2474745.6799999997,0.08786815808483912,0.06659919784986473,0.0006466373600624298,0.0001,1000000.0,-327.14863746902887,-64.34863746902886,0.0,0.0,0.0,0.0,0.0,0.00904799338167879,0.00904799338167879,-64.35768546241054,278.93859759904484,0.18737713627859862,0.1873639742084767
124.5,4.5,0,263.8,11.37,2.17,1.96,0,105.51502080411002,0.31889389067524115,1.3453507796376623,1.026456888962421,0.0,0.7048963962416065,0.8210710000000009,2474155.4299999997,0.089158078486781,0.06661508617121036,0.0006453220032927032,0.0001,1000000.0,-327.79617332369077,-63.996173323690755,0.0,0.0,0.0,0.0,0.0,0.010159004867075406,0.010159004867075406,-64.00633232855783,279.11970811383515,0.1873639742084767,0.18734919242998452
125.5,5.5,65,263.1,11.19,2.25,2.36,0,101.7633756199639,0.3839742765273311,1.3293855162358132,0.9454112397084822,0.2943396226415094,0.7267409952406714,0.8133760000000007,2474580.4099999997,0.08822772171845611,0.0666036458158246,0.0006438447782530776,0.0033606414083071972,297562.2443763538,-326.51659647498764,-13.36659647498761,0.0,0.0,0.0,0.0,0.0,0.05333956887974557,0.05333956887974557,-13.419936043867356,283.26395750172316,0.18734919242998452,0.18727159444723515
126.5,6.5,189,262.8,6.68,2.23,1.61,21,102.67605163449272,0.2619485530546624,0.9800562520793933,0.7181076990247308,0.5830334190231362,0.7893388310799809,0.5676937500000016,2485228.5199999996,0.0674705893406524,0.06631827851807287,0.0006360899459952885,0.004985524053440543,200580.71915426693,-336.8673763719822,71.46262362801784,21.0,2.0,19.0,101.17414977938957,1.853443280457041,0.10437296396721614,101.17414977938957,-29.71152615137173,277.4016158289731,0.18727159444723515,19.187271594447235
127.5,7.5,303,266.4,7.94,2.36,1.99,5,97.02016743428761,0.32377491961414795,1.0683928860791065,0.7446179664649586,0.7228628230616302,0.7819369466989234,0.6465697500000008,2482253.66,0.07279814730289168,0.06639775774181676,0.8505265198722889,9.325070420288451,107.23779606257034,-332.87949042986764,166.83050957013234,6.853443280457041,2.0,4.853443280457041,155.95123629543613,1.773824706269717,102.11275439690489,155.95123629543613,10.879273274696203,281.95712470780217,19.187271594447235,24.040714874904275
128.5,8.5,548,274.8,10.25,2.55,2.42,0,89.79121378232108,0.39373633440514466,1.2486863221792912,0.8549499877741465,0.879144385026738,0.7514182039036423,0.7705590000000008,2476799.75,0.0835024940770304,0.06654396552261362,0.908001280488456,13.866138435641702,72.11813185346448,-329.7017086150795,367.05829138492055,1.773824706269717,1.773824706269717,0.0,251.29688078498057,1.4085675752376543,208.9213144358764,274.92330061450616,92.13499077041439,290.0596300556975,24.040714874904275,23.99552529311204
129.5,9.5,433,279.6,11.58,2.64,2.46,0,86.73014967610558,0.4002443729903537,1.3641896396105238,0.96394526662017,0.8208530805687204,0.7217234222113571,0.82984375,2473659.6199999996,0.09025405115340908,0.066628438220784,0.9075846013537321,13.385695243672222,74.70661641372173,-360.86454033189364,252.1454596681064,1.4085675752376543,1.4085675752376543,0.0,164.33084976892354,1.1694113653917237,170.83472419455947,214.84944735092097,37.29601231718544,287.34607920656777,23.99552529311204,23.903061450697823
130.5,10.5,652,288.6,13.81,2.84,2.72,0,80.62239265666152,0.4425466237942122,1.5790005458859897,1.1364539220917775,0.9183098591549296,0.6756476687415423,0.9093990000000005,2468394.59,0.1026186313634935,0.066770555177087,0.9067261303077331,15.348339185962104,65.15362918970543,-374.2557862520928,416.38421374790727,1.1694113653917237,1.1694113653917237,0.0,208.11971458178306,0.865881704643918,269.9468018265266,320.2270873547659,96.15712639314137,293.20189391632687,23.903061450697823,23.709106009136494
131.5,11.5,636,285.5,13.54,2.98,2.67,0,76.83476347144925,0.434411575562701,1.5515047485173405,1.1170931729546396,0.9129186602870814,0.6807624418871011,0.9010897500000011,2469032.06,0.10104887411536055,0.0667533159413159,0.9048993746560225,15.202578830598924,65.77831374156432,-382.6521629184229,392.5678370815771,0.865881704643918,0.865881704643918,0.0,149.08623097740437,0.6485048466380096,256.87453008437876,294.7492830672495,97.81855401432762,292.74204316311534,23.709106009136494,23.46540524566995
132.5,12.5,805,296.9,16.17,3.51,2.67,0,65.23293308972045,0.434411575562701,1.8381246873386414,1.4037131117759405,0.9611940298507463,0.6064978741880485,0.9665110000000006,2462822.63,0.11724485459864582,0.06692161878113732,0.9025532941860963,15.256020344132462,65.54789371296327,-396.8373546015557,519.9126453984443,0.6485048466380096,0.6485048466380096,0.0,154.53015439886144,0.4226223372524672,349.10490295249633,390.43694657646483,129.47569882197945,296.118609457539,23.46540524566995,23.07974509206612
133.5,13.5,737,300.0,17.19,3.73,2.54,0,61.385414247967496,0.41326045016077173,1.9611843271875586,1.547923877026787,0.943863393810032,0.5703126680050995,0.9825760000000002,2460414.4099999997,0.12409346877866538,0.06698712074703629,0.8987217543076078,14.260502281696287,70.12375723143532,-404.8764288549974,462.6135711450026,0.4226223372524672,0.4226223372524672,0.0,98.23130185333785,0.27889342506811027,331.9344155180355,360.0242681209915,102.58930302401109,295.4142033752592,23.07974509206612,22.664282710895158
134.5,14.5,414,297.5,17.0,3.28,2.43,0,69.80719364174352,0.395363344051447,1.9377293518704448,1.5423660078189978,0.8091205211726384,0.5716926007390025,0.9799777500000002,2460863.0,0.12279264420686307,0.06697490968429287,0.8944253933526819,12.16346690999709,82.21340242871916,-412.1978648800135,204.0821351199865,0.27889342506811027,0.27889342506811027,0.0,38.64429767148877,0.22236062677037505,195.7581380613676,207.10460692841096,-3.0224718084244557,290.00066455203705,22.664282710895158,22.403557761464935
135.5,15.5,380,289.9,15.66,3.23,2.65,0,70.887800354464,0.4311575562700965,1.7791728136093212,1.3480152573392248,0.7862068965517242,0.6206850735432254,0.9565277500000009,2464026.74,0.1139426675538443,0.06688891581201672,0.8916366025653042,12.485756690533684,80.09126116947074,-395.60743808195133,186.89256191804867,0.22236062677037505,0.22236062677037505,0.0,27.660500399878927,0.1819479965732027,175.46088182589682,183.6135863975312,3.278975520517463,289.01654994186606,22.403557761464935,22.165119710605037
136.5,16.5,348,287.5,15.16,3.32,2.44,0,68.96614311593937,0.3969903536977492,1.7229923879460383,1.326002034248289,0.762043795620438,0.6263247219875567,0.945477750000001,2465207.2399999998,0.11078224377807024,0.06685688509109605,0.8890217567848939,12.035508474651536,83.0874742106775,-378.407827850476,177.05217214952398,0.1819479965732027,0.1819479965732027,0.0,22.31378500595403,0.14936265254288317,168.75739701318355,175.71864687240893,1.3335252771150579,288.4038112626187,22.165119710605037,21.931858125516356
137.5,17.5,155,287.2,15.26,3.34,2.62,0,68.55317219907747,0.4262765273311897,1.7341023536887146,1.3078258263575249,0.523943661971831,0.630995230757907,0.9477877500000002,2464971.1399999997,0.11140829915313613,0.06686328878090558,0.8864026323937707,8.33247560720275,120.01235252769068,-374.2467107744691,32.30328922553092,0.14936265254288317,0.14936265254288317,0.0,11.465505902759508,0.1326177014235227,92.67493885350764,97.21935741056244,-64.91606818503152,284.85838032345725,21.931858125516356,21.80047646857104
138.5,18.5,69,277.0,12.97,3.36,2.49,0,68.14511760265441,0.40512540192926044,1.4948341934243479,1.0897087914950874,0.30780669144981415,0.6880212407659801,0.8823510000000014,2470377.83,0.09780192216640617,0.06671695121649387,0.8849003241781314,4.960630669742525,201.58727117088597,-363.66335408850534,-33.53335408850534,0.1326177014235227,0.1326177014235227,0.0,6.708719995960645,0.12284130540338098,45.995750416932616,49.65454506512144,-83.18789915362677,281.59032530683106,21.80047646857104,21.732914644112288
139.5,19.5,0,271.4,11.79,3.24,2.61,0,70.66901084719716,0.4246495176848874,1.3832598651207253,0.9586103474358378,0.0,0.7231663655032079,0.8383960000000015,2473163.81,0.0913614839361735,0.06664179562388875,0.8841200569228556,0.0001,1000000.0,-346.6696029578279,-75.26960295782794,0.12284130540338098,0.12284130540338098,0.0,3.8969627510173757,0.11716878753499824,0.010628879667371546,3.9069387979580896,-79.17654175578603,280.46933162530746,21.732914644112288,21.72757690651984
140.5,20.5,0,271.5,11.68,3.05,2.33,0,75.07134267046519,0.37909324758842444,1.3732416964200245,0.9941484488316,0.0,0.71357471783667,0.833943750000001,2473423.52,0.0907799649048842,0.0666347982210576,0.8840581867391469,0.0001,1000000.0,-335.9902713240064,-64.49027132400641,0.11716878753499824,0.11716878753499824,0.0,3.9620276963416066,0.11140216504131799,0.011991599366524986,3.973316775128941,-68.46358809913535,280.7250443561828,21.72757690651984,21.72213264976182
141.5,21.5,0,272.4,11.81,2.84,2.18,0,80.62239265666152,0.3546881028938907,1.385088231624996,1.0304001287311053,0.0,0.7038399245600432,0.8391990000000007,2473116.59,0.0914675549391502,0.06664306803684417,0.883995047853453,0.0001,1000000.0,-333.91848621894496,-61.518486218944986,0.11140216504131799,0.11140216504131799,0.0,3.627731166950303,0.10612144667412565,0.01245518401854284,3.6394925837360192,-65.157978802681,280.7639210974854,21.72213264976182,21.717129906213373
142.5,22.5,0,268.8,10.96,2.7,2.1,0,84.80281301663658,0.3416720257234727,1.3092278818688887,0.9675558561454161,0.0,0.7207474745238218,0.8033077499999998,2475123.44,0.08705098660281789,0.06658903330106963,0.8839369990319014,0.0001,1000000.0,-334.6197706528871,-65.81977065288709,0.10612144667412565,0.10612144667412565,0.0,2.930848221453316,0.10185860732368424,0.01080555548852544,2.9410804263515615,-68.76085107923865,279.4500959903872,21.717129906213373,21.71307916341182
143.5,23.5,0,264.2,10.09,2.69,2.53,0,85.11806510963524,0.41163344051446943,1.2353880433172073,0.8237546028027378,0.0,0.7600001982066947,0.7628309999999996,2477177.51,0.08272010301332097,0.06653381782495596,0.8838899753719369,0.0001,1000000.0,-331.6018138862001,-67.4018138862001,0.10185860732368424,0.10185860732368424,0.0,2.212147823556558,0.0986437661858751,0.008292176457786364,2.220017685241508,-69.6218315714416,278.50388189893175,21.71307916341182,21.71001719736422
144.5,0.5,0,264.2,10.03,2.59,2.36,0,88.40447688993002,0.3839742765273311,1.2304333881855989,0.8464591116582678,0.0,0.7537504202473886,0.7598999999999994,2477319.17,0.08242832341224247,0.06653001323621051,0.883854417433035,0.0001,1000000.0,-326.2779224618999,-62.0779224618999,0.0986437661858751,0.0986437661858751,0.0,2.2559256512166925,0.09536549165317526,0.009051501809345065,2.2645307159119814,-64.34245317781189,278.63482619041946,21.71001719736422,21.706888725521793
145.5,1.5,0,267.7,10.85,2.52,2.43,0,90.8601568035392,0.395363344051447,1.2996825952484532,0.9043192511970062,0.0,0.7379120627361438,0.7983990000000017,2475383.15,0.08649294767705622,0.0665820469733819,0.8838180759301946,0.0001,1000000.0,-324.36960852248995,-56.669608522489966,0.09536549165317526,0.09536549165317526,0.0,2.3361365682541213,0.09196800078566457,0.010232148921175528,2.3458808202190284,-59.015489342708996,279.7164689800752,21.706888725521793,21.70363974080895
146.5,2.5,0,260.8,9.24,2.46,2.36,0,93.07625818899136,0.3839742765273311,1.1668076723831962,0.7828333958558651,0.0,0.7713138818599267,0.7196297500000013,2479184.36,0.07866769891726146,0.06647996003428241,0.8837803224679844,0.0001,1000000.0,-327.2100029716351,-66.4100029716351,0.09196800078566457,0.09196800078566457,0.0,1.6649184144772335,0.08955038861094189,0.007356244601404808,1.6719363895239976,-68.08193936115909,277.32423513351915,21.70363974080895,21.701323577989434
147.5,3.5,0,263.0,9.68,2.37,2.19,0,96.61079963920623,0.35631511254019294,1.2018779550560699,0.845562842515877,0.0,0.7539967612398528,0.7424437500000012,2478145.52,0.08074371937697275,0.06650782847103266,0.8837534009807778,0.0001,1000000.0,-324.17719630988427,-61.177196309884266,0.08955038861094189,0.08955038861094189,0.0,1.8139629049884762,0.08691524616056694,0.008663847787032752,1.8222388273074115,-62.999435137191675,277.96518888159426,21.701323577989434,21.69879494043506
148.5,4.5,0,265.3,10.28,2.29,2.36,0,99.98584940826147,0.3839742765273311,1.2511937120548535,0.8672194355275225,0.0,0.7480529547308274,0.7719937499999995,2476728.92,0.08364989304563807,0.06654586856054397,0.8837240027124714,0.0001,1000000.0,-320.0867975284413,-54.7867975284413,0.08691524616056694,0.08691524616056694,0.0,1.8008765466379137,0.08429761791891968,0.009349644472807088,1.809819877785287,-56.596617406226585,278.9083416680744,21.69879494043506,21.696278633617077
149.5,5.5,68,264.2,10.05,2.26,2.4,0,101.31309519686673,0.39048231511254017,1.2320829949437389,0.8416006798311987,0.3044776119402985,0.7550861336733764,0.7608790000000013,2477271.95,0.08252548554241469,0.06653128138411207,0.8836947404225066,4.6375753876392745,215.629917880223,-323.7579620051854,-7.197962005185403,0.08429761791891968,0.08429761791891968,0.0,2.7588006271355088,0.08028849721754176,33.56628760318227,34.91030918665296,-42.10827119183836,279.79612076514724,21.696278633617077,21.647684868026463
150.5,6.5,200,262.6,9.6,2.34,2.21,0,97.84939963458066,0.3595691318327975,1.195433434793776,0.8358643029609786,0.6,0.756664372517304,0.738367750000002,2478334.4,0.08036282082160458,0.06650275974477779,0.8831281939539526,8.881212474809901,112.59723859060185,-328.036236993891,88.56376300610901,0.08028849721754176,0.08028849721754176,0.0,4.8547719072477955,0.07323651147014139,79.50576921107736,81.16884175328411,7.394921252824901,283.35073387822854,21.647684868026463,21.534513148130085
151.5,7.5,366,270.4,11.51,2.45,2.43,0,93.4561612836403,0.395363344051447,1.3578844311046807,0.9625210870532337,0.7759717314487633,0.7221085162920778,0.8269440000000003,2473824.89,0.08988745834806905,0.06662398694291495,0.881798022934236,12.257865257842349,81.58027347871352,-338.6703214341895,213.5496785658105,0.07323651147014139,0.07323651147014139,0.0,7.493466523370433,0.062331746305403495,149.1974589437361,151.2275747604821,62.322103805328396,289.3545034749609,21.534513148130085,21.32249992632385
152.5,8.5,395,274.0,12.36,2.57,2.35,0,89.09244947273105,0.38234726688102894,1.43620739103268,1.053860124151651,0.7966386554621848,0.6975667439497049,0.8604977500000011,2471818.04,0.09442591004037737,0.06667807844400149,0.8792652303327453,12.613570450718333,79.27969355758826,-362.4078341243458,215.74216587565422,0.062331746305403495,0.062331746305403495,0.0,6.792147350574997,0.05243954143175107,159.27496401496998,161.1031680406533,54.638997835000936,289.4368709651406,21.32249992632385,21.09517895017805
153.5,9.5,473,276.1,12.92,2.65,2.32,0,86.40286609242217,0.3774662379421222,1.4899509097664987,1.1124846718243764,0.8433878157503715,0.6819820265057561,0.8806297500000011,2470495.88,0.09752138808797202,0.06671376321842643,0.8764892432985868,13.318688139573421,75.08246979886329,-377.8112934565613,262.49870654343874,0.05243954143175107,0.05243954143175107,0.0,6.648058906984023,0.04275200774311263,187.40107637140574,189.13552202402323,73.36318451941551,291.1773517509328,21.09517895017805,20.826797545223684
154.5,10.5,613,282.5,14.56,2.84,2.62,0,80.62239265666152,0.4262765273311897,1.6576338109450417,1.231357283613852,0.9047970479704797,0.6507818883688162,0.9305677500000005,2466623.84,0.10708833161691184,0.06681848869603807,0.8731295621182298,14.35273206446986,69.67314623502912,-382.61392913819697,371.896070861803,0.04275200774311263,0.04275200774311263,0.0,7.234358091174963,0.03219357207655803,254.07174676741425,255.87506621603586,116.02100464576716,295.23719587875615,20.826797545223684,20.46133455378682
155.5,11.5,560,287.4,12.43,3.19,2.36,5,71.77667559401841,0.3839742765273311,1.442830853880853,1.058856577353522,0.8842105263157894,0.6962333985291602,0.8631000000000009,2471652.77,0.094808208573484,0.06668253695296286,0.8684071493942892,13.842556188326956,72.24099266024814,-398.2268165816576,320.37318341834236,5.032193572076558,2.0,3.032193572076558,301.90568787576683,1.5602697557097551,213.2720199063951,301.90568787576683,18.467495542575534,286.6638411516894,20.46133455378682,23.493528125863378
156.5,12.5,738,292.5,13.46,3.43,2.43,4,66.75440091688591,0.395363344051447,1.5434389608472148,1.1480756167957678,0.944136460554371,0.672584260459438,0.8985577499999998,2469220.94,0.1005877029595206,0.0667482097290241,0.9028269573991274,15.454438711247384,64.70632927433482,-386.4991089409286,474.2608910590714,5.560269755709755,2.0,3.560269755709755,413.14486843679583,1.3976555510773916,297.9447237054626,413.14486843679583,61.11602262227558,289.9043147830824,23.493528125863378,27.053797881573132
157.5,13.5,485,295.7,14.82,3.56,2.55,0,64.31674020924684,0.41488745980707387,1.6856839094314866,1.2707964496244126,0.8496350364963504,0.6405490386764876,0.9372497500000003,2466009.98,0.10867596330397669,0.06683512171772234,0.9319347803560636,14.26089903119183,70.12180633302098,-372.1102163396363,297.0397836603637,1.3976555510773916,1.3976555510773916,0.0,226.55666291118882,1.0669172357035506,229.08523550012833,295.5507728780042,1.4890107823595145,288.066861226541,27.053797881573132,26.923854343651143
158.5,14.5,590,297.2,15.33,3.58,2.43,0,63.957428811429814,0.395363344051447,1.7419166529648429,1.3465533089133959,0.8962025316455696,0.6210590446247541,0.949375,2464805.8699999996,0.11184832406451779,0.06686777209371789,0.9310445453231316,14.759395255810315,67.75345348965644,-375.6970095579167,375.8029904420833,1.0669172357035506,1.0669172357035506,0.0,203.77025145496077,0.7692982977715913,273.5530531148558,331.39407094603234,44.40891949605094,290.7795370005066,26.923854343651143,26.69803835578935
159.5,15.5,508,296.5,15.72,3.18,2.57,0,72.0023884103518,0.4181414790996784,1.7860211842863394,1.367879705186661,0.8610169491525423,0.6156117333770645,0.957769750000001,2463885.0799999996,0.11432701304664314,0.06689276156111065,0.9294697066446097,14.155858086596446,70.64213231600957,-378.004740854662,309.65525914533805,0.7692982977715913,0.7692982977715913,0.0,125.38555601084607,0.586096570831045,239.30803566141708,272.64395943356743,37.01129971177062,291.0287827971484,26.69803835578935,26.452905943623872
160.5,16.5,295,287.9,14.35,3.29,2.69,0,69.5950137218598,0.4376655948553055,1.6352776809588365,1.197612086103531,0.7151515151515152,0.6595843090330598,0.9249240000000011,2467119.65,0.10582044753890071,0.0668050603749267,0.9277194155413105,12.142617867044025,82.35456397866845,-385.75082986465617,129.29917013534381,0.586096570831045,0.586096570831045,0.0,59.62612289530464,0.49909063967440387,139.55842240701153,158.2871889006462,-28.9880187653024,285.90086857539734,26.452905943623872,26.2896203735364
161.5,17.5,174,285.3,13.66,3.2,2.34,0,71.5523734827871,0.38072025723472674,1.5636727883350108,1.182952531100284,0.558288770053476,0.6634217300781076,0.9048277500000013,2468748.74,0.10174400316487071,0.06676097672475896,0.9265294894475553,9.315260348885898,107.35073015104722,-373.15042085450006,46.129579145499946,0.49909063967440387,0.49909063967440387,0.0,37.457293292345604,0.4444693436034055,94.1423783936944,108.10688175955065,-61.9773026140507,283.270883872185,26.2896203735364,26.171315286179745
162.5,18.5,55,276.8,12.09,3.46,2.58,0,66.17560553321351,0.4197684887459808,1.4109091886099356,0.9911406998639549,0.25882352941176473,0.7143846429933753,0.8502309999999997,2472455.5100000002,0.09296360259131749,0.06666088692144677,0.9256551340942707,4.36559325436135,229.0639419971093,-353.35860121723806,-34.20860121723805,0.4444693436034055,0.4444693436034055,0.0,21.553980764170028,0.4130858341986146,39.658907938813556,52.399304313187415,-86.60790553042546,280.660179301247,26.171315286179745,26.11197520785436
163.5,19.5,0,273.1,11.25,3.15,2.5,0,72.68812544283135,0.4067524115755627,1.3346886720571096,0.9279362604815469,0.0,0.7314838163989781,0.8159590000000008,2474438.75,0.08853691670129776,0.06660745883098461,0.9252126595523619,0.0001,1000000.0,-340.52311338753555,-67.42311338753552,0.4130858341986146,0.4130858341986146,0.0,13.22890148058944,0.39383943121930387,0.010842179477011705,13.237504284689557,-80.66061767222507,279.7144493168846,26.11197520785436,26.096694082175006
164.5,20.5,0,275.1,11.7,2.9,2.55,0,78.95434315342027,0.41488745980707387,1.3750584263039283,0.9601709664968544,0.0,0.7227441506986323,0.8347577500000001,2473376.3,0.09088546041182397,0.06663607036681722,0.9250982887139996,0.0001,1000000.0,-331.97697212543545,-56.87697212543543,0.39383943121930387,0.39383943121930387,0.0,12.480263511544285,0.3756744036650415,0.011826604570369175,12.48976122450603,-69.36673334994146,280.47445519759947,26.096694082175006,26.082095004959736
165.5,21.5,0,269.8,10.35,2.77,2.23,0,82.65978164076489,0.3628231511254019,1.2570615101536242,0.8942383590282224,0.0,0.740662406390728,0.7753240000000018,2476563.65,0.08399468745125319,0.06655030940570335,0.9249888592683271,0.0001,1000000.0,-331.5350800463101,-61.73508004631009,0.3756744036650415,0.3756744036650415,0.0,10.348639737819669,0.3606313406465922,0.010299851431253101,10.357004893978784,-72.09208494028887,278.7373645059818,26.082095004959736,26.069867713054204
166.5,22.5,0,267.3,9.77,2.68,2.17,0,85.43566983019356,0.35306109324758844,1.2091645450266586,0.8561034517790702,0.0,0.7511015895866382,0.7469909999999998,2477933.03,0.08117407117613838,0.06651353171171782,0.9248970848607483,0.0001,1000000.0,-329.24348760050395,-61.94348760050394,0.3606313406465922,0.3606313406465922,0.0,9.104653954951987,0.34740388298692043,0.009576809665733089,9.112503915763284,-71.05599151626723,278.06779698822555,26.069867713054204,26.0590160251093
167.5,23.5,0,265.2,9.45,2.73,2.36,0,83.8709139724977,0.3839742765273311,1.1834318320195636,0.7994575554922325,0.0,0.7667100457415233,0.7306390000000001,2478688.55,0.07965276903890264,0.06649325796515179,0.9248155412845939,0.0001,1000000.0,-323.5962345565277,-58.3962345565277,0.34740388298692043,0.34740388298692043,0.0,8.587699633121622,0.33493127174286647,0.009111982967844115,8.595228846957095,-66.9914634034848,278.1106257160929,26.0590160251093,26.048700894847705
168.5,0.5,0,265.0,9.28,2.61,2.18,0,87.72704794824473,0.3546881028938907,1.1699582470633887,0.8152701441694981,0.0,0.762340708491473,0.7217437499999995,2479089.92,0.07885452512581155,0.06648249256340731,0.9247379475234566,0.0001,1000000.0,-322.13895199706553,-57.13895199706553,0.33493127174286647,0.33493127174286647,0.0,8.150655884894588,0.3230953310821822,0.009332243031732825,8.158425297912904,-65.29737729497843,277.85257454004346,26.048700894847705,26.03883767459643
169.5,1.5,0,265.4,9.42,2.51,2.26,0,91.222149460127,0.36770418006430866,1.1810442703473178,0.8133400902830092,0.0,0.7628735122298861,0.7290797500000017,2478759.38,0.07951140329283804,0.06649135793504007,0.9246636782827696,0.0001,1000000.0,-321.64101766446703,-56.24101766446705,0.3230953310821822,0.3230953310821822,0.0,7.344184360595966,0.3124290825098236,0.00910441547613265,7.351817979005813,-63.59283564347287,277.93420408056073,26.03883767459643,26.029885237991127
170.5,2.5,0,262.2,8.87,2.45,2.49,0,93.4561612836403,0.40512540192926044,1.1380168177777927,0.7328914158485322,0.0,0.7852078020555654,0.6996960000000011,2480057.93,0.07695739933743094,0.06645654328341355,0.9245962037197638,0.0001,1000000.0,-321.232577933583,-59.03257793358301,0.3124290825098236,0.3124290825098236,0.0,5.694816286279261,0.3041626068026996,0.007350760060189125,5.701018750728773,-64.73359668431179,277.1846211829957,26.029885237991127,26.022902509084133
171.5,3.5,0,265.1,9.28,2.4,2.15,0,95.40316464371615,0.3498070739549839,1.1699582470633887,0.8201511731084048,0.0,0.7609939008439904,0.7217437499999995,2479089.92,0.07885452512581155,0.06648249256340731,0.9245435329058048,0.0001,1000000.0,-319.6945660059423,-54.59456600594228,0.3041626068026996,0.3041626068026996,0.0,6.70364139247567,0.2944279421508775,0.009191282452813723,6.71143485271313,-61.306000858655416,277.75591217139294,26.022902509084133,26.014638708820918
172.5,4.5,0,264.1,9.28,2.32,2.45,0,98.69292894177534,0.3986173633440515,1.1699582470633887,0.7713408837193372,0.0,0.7745027171172051,0.7217437499999995,2479089.92,0.07885452512581155,0.06648249256340731,0.9244811514166832,0.0001,1000000.0,-319.28258578142834,-55.182585781428315,0.2944279421508775,0.2944279421508775,0.0,5.456284464127449,0.28650462161603424,0.00799483076406807,5.463102344106662,-60.645688125534974,277.6463494178938,26.014638708820918,26.007873368710502
173.5,5.5,63,266.4,9.68,2.35,2.31,0,97.4330192106037,0.37583922829581995,1.2018779550560699,0.8260387267602499,0.2874524714828897,0.7593705704686495,0.7424437500000012,2478145.52,0.08074371937697275,0.06650782847103266,0.9244300430608207,4.494471910566622,222.49555006651028,-320.3445637138609,-5.434563713860932,0.28650462161603424,0.28650462161603424,0.0,9.84973726690189,0.27219591622538114,33.847537950279424,38.848537190641736,-44.28310090450267,279.3871823039242,26.007873368710502,25.959522608388866
174.5,6.5,228,263.0,9.1,2.35,2.55,0,97.4330192106037,0.41488745980707387,1.1558393550367974,0.7409518952297235,0.6392523364485981,0.7829589526743207,0.7121677500000021,2479514.9,0.07801678055131549,0.06647109770157784,0.9240637718121605,9.881362235249345,101.2006215532454,-324.1436270728788,114.41637292712119,0.27219591622538114,0.27219591622538114,0.0,17.333284841110128,0.24702977367548298,86.17933829961954,91.78379116664867,22.63258176047252,284.0398061569144,25.959522608388866,25.84439850223258
175.5,7.5,392,274.6,11.57,2.49,2.41,0,91.95485748791917,0.39210932475884247,1.3632873237120555,0.971177998953213,0.7945945945945946,0.7197689017287282,0.8294310000000005,2473683.23,0.09020160287632664,0.06662780228752976,0.9231845112796042,13.137983505860646,76.11518156906773,-339.40240763987714,237.03759236012291,0.24702977367548298,0.24702977367548298,0.0,27.20334571562569,0.20744020804777225,162.9427828567675,170.02026918681287,67.01732317331005,289.6859212366259,25.84439850223258,25.627526414871138
176.5,8.5,464,276.7,12.14,2.6,2.38,0,88.06445967112259,0.3872282958199357,1.415564293531423,1.0283359977114874,0.8385542168674699,0.7043928722621696,0.8521597500000001,2472337.46,0.09323293534302873,0.06666406986788043,0.9215004019335447,13.91502211805744,71.86477976936206,-364.96925132717365,269.01074867282637,0.20744020804777225,0.20744020804777225,0.0,25.70684456021764,0.17000816573394364,184.9302413381365,191.45610202960026,77.5546466432261,290.7914308715323,25.627526414871138,25.377660153183747
177.5,9.5,538,282.3,13.45,2.71,2.26,0,84.48988750735009,0.36770418006430866,1.542433329481442,1.1747291494171335,0.8747967479674796,0.6655779340442558,0.8982390000000001,2469244.55,0.10053018267971678,0.0667475715074143,0.9195142515573895,14.427055488422777,69.31421320188767,-382.2409859471252,314.3190140528748,0.17000816573394364,0.17000816573394364,0.0,24.860533819761045,0.13376310375693543,220.3355596131383,226.46667126500353,87.8523427878713,292.5772184041641,25.377660153183747,25.075552414820176
178.5,10.5,757,283.5,11.35,3.17,2.07,12,72.22952528230876,0.33679099678456587,1.3435685817174325,1.0067775849328666,0.9492163009404389,0.7101777024305519,0.8202240000000016,2474202.65,0.08905429432149839,0.06661381482653332,0.9170456128267629,15.21166964953599,65.739003215239,-389.9271208997654,476.4628791002346,12.133763103756936,2.0,10.133763103756936,384.1403797841517,1.4410702909792186,276.46557896331416,384.1403797841517,92.32249931608288,289.8718971247578,25.075552414820176,35.209315518577114
179.5,11.5,650,291.7,13.38,3.43,2.49,6,66.75440091688591,0.40512540192926044,1.5354099966889685,1.130284594759708,0.9176470588235294,0.6772759514466409,0.8959937500000004,2469409.8200000003,0.10012832379208261,0.06674310429785932,0.969888276100807,16.202770353522883,61.71784072608147,-387.5028082309424,404.6971917690576,7.441070290979218,2.0,5.441070290979218,369.258761905677,1.4616804662822482,269.57325143379535,369.258761905677,35.438429863380634,288.4486277217033,35.209315518577114,40.0
