Total Hour,Hour,SR_down,LW_down,Ta,wind_speed,q,precip,ra,e,e_sat,VPD,gR,gD,gT,Lambda,delta,psy_const,gSM,gS,rs,LW_up,Rn,Cinterim,Cactual,Dcanopy,lambdaEi,Cfinal,lambdaEt,lambdaET,H,Ts,SMlast,SMnew
121.5,1.5,0,263.4,11.26,2.38,2.23,0,15.276170721361666,0.3628231511254019,1.3355743362688723,0.9727511851434705,0.0,0.719344038656717,0.8163877500000002,2474415.14,0.08858853889342165,0.06660809437595747,0.849426273900995,0.0001,1000000.0,-356.1045615378336,-92.70456153783363,0.0,0.0,0.0,0.0,0.0,0.01631247811033421,0.01631247811033421,-92.72087401594396,283.29321728031414,18.949030423294417,18.949006690445287
122.5,2.5,0,265.1,11.69,2.35,2.37,0,15.471185666740748,0.3856012861736335,1.3741497976122083,0.9885485114385748,0.0,0.7150829420182386,0.8343510000000006,2473399.91,0.09083269960767738,0.06663543428786572,0.8494259165462185,0.0001,1000000.0,-352.34485215858496,-87.24485215858493,0.0,0.0,0.0,0.0,0.0,0.016643948424705176,0.016643948424705176,-87.26149610700963,283.7764930634844,18.949006690445287,18.948982465404246
123.5,3.5,0,262.8,11.12,2.21,2.27,0,16.451260776851022,0.3693311897106109,1.3232219105625345,0.9538907208519236,0.0,0.7244437913376802,0.8103397500000008,2474745.6799999997,0.08786815808483912,0.06659919784986473,0.8494255517794416,0.0001,1000000.0,-348.12432905699643,-85.32432905699642,0.0,0.0,0.0,0.0,0.0,0.015993552344939904,0.015993552344939904,-85.34032260934136,283.163220569967,18.948982465404246,18.948959199664696
124.5,4.5,0,263.8,11.37,2.17,1.96,0,16.754509823428926,0.31889389067524115,1.3453507796376623,1.026456888962421,0.0,0.7048963962416065,0.8210710000000009,2474155.4299999997,0.089158078486781,0.06661508617121036,0.8494252014564445,0.0001,1000000.0,-347.80614485787714,-84.00614485787713,0.0,0.0,0.0,0.0,0.0,0.017314718402299506,0.017314718402299506,-84.02345957627944,283.410157963652,18.948959199664696,18.948934006022657
125.5,5.5,65,263.1,11.19,2.25,2.36,0,16.158793918595897,0.3839742765273311,1.3293855162358132,0.9454112397084822,0.2943396226415094,0.7267409952406714,0.8133760000000007,2474580.4099999997,0.08822772171845611,0.0666036458158246,0.8494248221032091,2.2168481649795644,451.0908847062236,-346.9060186868616,-26.60601868686159,0.0,0.0,0.0,0.0,0.0,35.028436091122245,35.028436091122245,-61.634454777983834,283.5606850351588,18.948934006022657,18.897974914364756
126.5,6.5,189,262.8,6.68,2.23,1.61,21,16.303715837148324,0.2619485530546624,0.9800562520793933,0.7181076990247308,0.5830334190231362,0.7893388310799809,0.5676937500000016,2485228.5199999996,0.0674705893406524,0.06631827851807287,0.8486555462588421,3.3257817275660253,300.6811877374317,-347.88024485581764,81.23975514418237,21.0,4.0,17.0,451.17153463757376,3.3464514383187325,44.486225505579355,451.17153463757376,-369.9317794933914,275.00946146277994,18.897974914364756,35.89797491436475
127.5,7.5,303,266.4,7.94,2.36,1.99,5,15.405629795271512,0.32377491961414795,1.0683928860791065,0.7446179664649586,0.7228628230616302,0.7819369466989234,0.6465697500000008,2482253.66,0.07279814730289168,0.06639775774181676,0.9723518618447292,5.3303744052344095,187.6040825608804,-328.17679613390175,204.86320386609822,8.346451438318732,4.0,4.3464514383187325,539.7969486657389,3.2171351999550843,79.27878445010627,539.7969486657389,-334.9337447996407,276.96882288114097,35.89797491436475,40.24442635268348
128.5,8.5,548,274.8,10.25,2.55,2.42,0,14.257759339937556,0.39373633440514466,1.2486863221792912,0.8549499877741465,0.879144385026738,0.7514182039036423,0.7705590000000008,2476799.75,0.0835024940770304,0.06654396552261362,0.9820979855483546,7.498836685369334,133.35401769064504,-312.54134961293596,444.49865038706406,3.2171351999550843,3.2171351999550843,0.0,599.440560994946,2.345855226843893,144.77683239230677,627.775732480431,-183.27708209336691,281.3227756811747,40.24442635268348,40.06584220555847
129.5,9.5,433,279.6,11.58,2.64,2.46,0,13.771699362439682,0.4002443729903537,1.3641896396105238,0.96394526662017,0.8208530805687204,0.7217234222113571,0.82984375,2473659.6199999996,0.09025405115340908,0.066628438220784,0.9817754121987202,7.239956719087576,138.12237266054072,-327.18207791318935,333.4579220868107,2.345855226843893,2.345855226843893,0.0,438.52711509177385,1.70765197463962,142.17011643166254,497.3196038403813,-163.86168175357062,282.9388668302844,40.06584220555847,39.76653879494914
130.5,10.5,652,288.6,13.81,2.84,2.72,0,12.801861379169281,0.4425466237942122,1.5790005458859897,1.1364539220917775,0.9183098591549296,0.6756476687415423,0.9093990000000005,2468394.59,0.1026186313634935,0.066770555177087,0.9812216989928236,8.304670478425841,120.41416966486925,-341.2951925596384,521.0648074403616,1.70765197463962,1.70765197463962,0.0,413.5338975382068,1.1045385027625225,205.76125373948452,531.4529984645527,-10.388191024191087,286.8732670555366,39.76653879494914,39.322344129767245
131.5,11.5,636,285.5,13.54,2.98,2.67,0,12.200431649946564,0.434411575562701,1.5515047485173405,1.1170931729546396,0.9129186602870814,0.6807624418871011,0.9010897500000011,2469032.06,0.10104887411536055,0.0667533159413159,0.9803687738774842,8.235243600204466,121.4293163076769,-355.0076142386391,490.17238576136083,1.1045385027625225,1.1045385027625225,0.0,269.2465442667232,0.7119605467840151,196.60962161600193,411.5654416106139,78.60694415074693,287.4797001174347,39.322344129767245,38.887961475052194
132.5,12.5,805,296.9,16.17,3.51,2.67,0,10.358201229869165,0.434411575562701,1.8381246873386414,1.4037131117759405,0.9611940298507463,0.6064978741880485,0.9665110000000006,2462822.63,0.11724485459864582,0.06692161878113732,0.9794972354433122,8.278308797498859,120.79761995615964,-366.3574796165923,638.9425203834077,0.7119605467840151,0.7119605467840151,0.0,235.5905442608325,0.3675890321617879,252.70948871101726,443.3202365317986,195.62228385160904,290.96625300458396,38.887961475052194,38.355284468867204
133.5,13.5,737,300.0,17.19,3.73,2.54,0,9.747261747142296,0.41326045016077173,1.9611843271875586,1.547923877026787,0.943863393810032,0.5703126680050995,0.9825760000000002,2460414.4099999997,0.12409346877866538,0.06698712074703629,0.9783754891243661,7.762205503617036,128.82936422309606,-376.9923068522401,571.5676931477599,0.3675890321617879,0.3675890321617879,0.0,129.2745033499179,0.1784386962800758,249.70878990681484,356.03574015569836,215.53195299206152,292.0460860526059,38.355284468867204,37.88221728554846
134.5,14.5,414,297.5,17.0,3.28,2.43,0,11.08453851123194,0.395363344051447,1.9377293518704448,1.5423660078189978,0.8091205211726384,0.5716926007390025,0.9799777500000002,2460863.0,0.12279264420686307,0.06697490968429287,0.9773279213398607,6.645437349935672,150.4791855436994,-388.96149087389466,272.85850912610533,0.1784386962800758,0.1784386962800758,0.0,48.632196506484966,0.10729458650096747,188.24454038602974,228.4792093004334,44.37929982567192,290.5648057833684,37.88221728554846,37.562885175443036
135.5,15.5,380,289.9,15.66,3.23,2.65,0,11.256125794687541,0.4311575562700965,1.7791728136093212,1.3480152573392248,0.7862068965517242,0.6206850735432254,0.9565277500000009,2464026.74,0.1139426675538443,0.06688891581201672,0.9765922453342406,6.837703345748554,146.2479358104597,-387.8983420080433,236.40165799195665,0.10729458650096747,0.10729458650096747,0.0,26.129792224671526,0.06911835631573113,167.78134123262998,189.41062604976833,46.99103194218833,289.25451140600126,37.562885175443036,37.29357487061316
136.5,16.5,348,287.5,15.16,3.32,2.44,0,10.950989854470109,0.3969903536977492,1.7229923879460383,1.326002034248289,0.762043795620438,0.6263247219875567,0.945477750000001,2465207.2399999998,0.11078224377807024,0.06685688509109605,0.9759532850689204,6.606190424287368,151.37317209681757,-380.514060551075,213.22593944892503,0.06911835631573113,0.06911835631573113,0.0,16.973506244934367,0.044331546715997955,158.37220806542805,172.60910763346857,40.616831815456464,288.68698080492766,37.29357487061316,37.04586532086504
137.5,17.5,155,287.2,15.26,3.34,2.62,0,10.885415064922384,0.4262765273311897,1.7341023536887146,1.3078258263575249,0.523943661971831,0.630995230757907,0.9477877500000002,2464971.1399999997,0.11140829915313613,0.06686328878090558,0.9753501861460926,4.584305899789255,218.13553062546958,-375.5992306191613,48.000769380838705,0.044331546715997955,0.044331546715997955,0.0,9.639040298457694,0.030254081665251883,102.1280483031058,110.6352150154728,-62.63444563463409,287.8828030416823,37.04586532086504,36.886077402669336
138.5,18.5,69,277.0,12.97,3.36,2.49,0,10.82062092763118,0.40512540192926044,1.4948341934243479,1.0897087914950874,0.30780669144981415,0.6880212407659801,0.8823510000000014,2470377.83,0.09780192216640617,0.06671695121649387,0.974953148256908,2.732727266936609,365.9347978479394,-372.0482493967915,-34.328249396791506,0.030254081665251883,0.030254081665251883,0.0,5.614391352493511,0.02207241462487991,50.44761430671433,55.68044409844473,-90.00869349523623,285.35833244849215,36.886077402669336,36.80554984461487
139.5,19.5,0,271.4,11.79,3.24,2.61,0,11.221384665691593,0.4246495176848874,1.3832598651207253,0.9586103474358378,0.0,0.7231663655032079,0.8383960000000015,2473163.81,0.0913614839361735,0.06664179562388875,0.9747506377867902,0.0001,1000000.0,-363.568798691851,-92.16879869185101,0.02207241462487991,0.02207241462487991,0.0,3.423270829607734,0.017089414737546188,0.016504626924873176,3.4396843822904284,-95.60848307414143,284.09895009921576,36.80554984461487,36.80057058129209
140.5,20.5,0,271.5,11.68,3.05,2.33,0,11.920421743226482,0.37909324758842444,1.3732416964200245,0.9941484488316,0.0,0.71357471783667,0.833943750000001,2473423.52,0.0907799649048842,0.0666347982210576,0.9747380623339063,0.0001,1000000.0,-354.033233242654,-82.53323324265398,0.017089414737546188,0.017089414737546188,0.0,2.6169556051675054,0.013280507729739042,0.017248563084633513,2.634130476290094,-85.16736371894407,284.03520141069464,36.80057058129209,36.79675305652736
141.5,21.5,0,272.4,11.81,2.84,2.18,0,12.801861379169281,0.3546881028938907,1.385088231624996,1.0304001287311053,0.0,0.7038399245600432,0.8391990000000007,2473116.59,0.0914675549391502,0.06664306803684417,0.9747284166856337,0.0001,1000000.0,-350.744039405533,-78.34403940553301,0.013280507729739042,0.013280507729739042,0.0,1.9554398793831642,0.010434065473743585,0.017887752519183547,1.973268242293448,-80.31730764782645,284.15478387558846,36.79675305652736,36.79389019907165
142.5,22.5,0,268.8,10.96,2.7,2.1,0,13.465661598829913,0.3416720257234727,1.3092278818688887,0.9675558561454161,0.0,0.7207474745238218,0.8033077499999998,2475123.44,0.08705098660281789,0.06658903330106963,0.9747211807558405,0.0001,1000000.0,-350.8820049293715,-82.08200492937146,0.010434065473743585,0.010434065473743585,0.0,1.3987158709848773,0.008399671126306288,0.01665910955916543,1.415331524984074,-83.49733645435553,283.2276276879445,36.79389019907165,36.791837007496554
143.5,23.5,0,264.2,10.09,2.69,2.53,0,13.515719820386902,0.41163344051446943,1.2353880433172073,0.8237546028027378,0.0,0.7600001982066947,0.7628309999999996,2477177.51,0.08272010301332097,0.06653381782495596,0.9747159899971075,0.0001,1000000.0,-348.8969034546416,-84.69690345464159,0.008399671126306288,0.008399671126306288,0.0,0.9698667436386168,0.006990195921964141,0.014002935668234675,0.9838402742932475,-85.68074372893483,282.33058890822343,36.791837007496554,36.79041022744873
144.5,0.5,0,264.2,10.03,2.59,2.36,0,14.037562284494506,0.3839742765273311,1.2304333881855989,0.8464591116582678,0.0,0.7537504202473886,0.7598999999999994,2477319.17,0.08242832341224247,0.06653001323621051,0.9747123822676418,0.0001,1000000.0,-344.43121387621443,-80.23121387621444,0.006990195921964141,0.006990195921964141,0.0,0.8038551037912866,0.005822046735257354,0.014456849750933446,0.8182866894891766,-81.04950056570361,282.28688078369953,36.79041022744873,36.78922318456305
145.5,1.5,0,267.7,10.85,2.52,2.43,0,14.427494570174908,0.395363344051447,1.2996825952484532,0.9043192511970062,0.0,0.7379120627361438,0.7983990000000017,2475383.15,0.08649294767705622,0.0665820469733819,0.974709380340802,0.0001,1000000.0,-342.14007229818424,-74.44007229818425,0.005822046735257354,0.005822046735257354,0.0,0.6813824790555848,0.004831098354357167,0.015527405349677718,0.6968872840853567,-75.13695958226961,283.1499785099458,36.78922318456305,36.78821116238644
146.5,2.5,0,260.8,9.24,2.46,2.36,0,14.779384681642586,0.3839742765273311,1.1668076723831962,0.7828333958558651,0.0,0.7713138818599267,0.7196297500000013,2479184.36,0.07866769891726146,0.06647996003428241,0.9747068207444902,0.0001,1000000.0,-344.13529367126625,-83.33529367126624,0.004831098354357167,0.004831098354357167,0.0,0.49461487700710943,0.0041128728016493424,0.013214261973171732,0.507813179130463,-83.84310685039671,281.41548998864675,36.78821116238644,36.78747466230663
147.5,3.5,0,263.0,9.68,2.37,2.19,0,15.340627137907497,0.35631511254019294,1.2018779550560699,0.845562842515877,0.0,0.7539967612398528,0.7424437500000012,2478145.52,0.08074371937697275,0.06650782847103266,0.9747049578330353,0.0001,1000000.0,-342.03340232270637,-79.03340232270637,0.0041128728016493424,0.0041128728016493424,0.0,0.43499981283825484,0.003480948924064576,0.014368758563620791,0.44935379718280316,-79.48275611988917,281.8714084177815,36.78747466230663,36.786822557603614
148.5,4.5,0,265.3,10.28,2.29,2.36,0,15.876544243161906,0.3839742765273311,1.2511937120548535,0.8672194355275225,0.0,0.7480529547308274,0.7719937499999995,2476728.92,0.08364989304563807,0.06654586856054397,0.9747033082776557,0.0001,1000000.0,-338.92764084715134,-73.62764084715133,0.003480948924064576,0.003480948924064576,0.0,0.3586519863295085,0.00295963747154347,0.014767690308406035,0.37340682524399205,-74.00104767239532,282.5070703557724,36.786822557603614,36.78628027187708
149.5,5.5,68,264.2,10.05,2.26,2.4,0,16.087294830460518,0.39048231511254017,1.2320829949437389,0.8416006798311987,0.3044776119402985,0.7550861336733764,0.7608790000000013,2477271.95,0.08252548554241469,0.06653128138411207,0.9747019364369747,2.557587764154429,390.9934251388682,-341.56374414338364,-17.523744143383652,0.00295963747154347,0.00295963747154347,0.0,0.31638852960355773,0.0024998580328860357,36.090021022199004,36.37970620716104,-53.903450350544695,282.52403879792917,36.78628027187708,36.73345198280763
150.5,6.5,200,262.6,9.6,2.34,2.21,0,15.537301844803743,0.3595691318327975,1.195433434793776,0.8358643029609786,0.6,0.756664372517304,0.738367750000002,2478334.4,0.08036282082160458,0.06650275974477779,0.9745679374603003,4.900389877131176,204.065395830388,-343.14377309712904,95.45622690287098,0.0024998580328860357,0.0024998580328860357,0.0,0.3178831118421422,0.002038104686512878,73.21525217102659,73.48737834880136,21.968848554069623,283.0439481305367,36.73345198280763,36.62677177659982
151.5,7.5,366,270.4,11.51,2.45,2.43,0,14.839708700751329,0.395363344051447,1.3578844311046807,0.9625210870532337,0.7759717314487633,0.7221085162920778,0.8269440000000003,2473824.89,0.08988745834806905,0.06662398694291495,0.9742951753637028,6.771833611757166,147.6704918242252,-344.4515626281934,248.02843737180655,0.002038104686512878,0.002038104686512878,0.0,0.3356800519402417,0.0015496108598601476,125.82353980460078,126.09510947000368,121.93332790180287,286.1322227842727,36.62677177659982,36.443367081952324
152.5,8.5,395,274.0,12.36,2.57,2.35,0,14.14680401433493,0.38234726688102894,1.43620739103268,1.053860124151651,0.7966386554621848,0.6975667439497049,0.8604977500000011,2471818.04,0.09442591004037737,0.06667807844400149,0.973819387058704,6.985002375387831,143.16387400576605,-353.38672211725435,268.2132778827457,0.0015496108598601476,0.0015496108598601476,0.0,0.28410217992551184,0.0011358393640700114,141.34336894385893,141.5727143189133,126.64056356383236,286.96786004141484,36.443367081952324,36.23725792709153
153.5,9.5,473,276.1,12.92,2.65,2.32,0,13.71973068560029,0.3774662379421222,1.4899509097664987,1.1124846718243764,0.8433878157503715,0.6819820265057561,0.8806297500000011,2470495.88,0.09752138808797202,0.06671376321842643,0.9732741813643446,7.39469160346239,135.2321440331296,-363.1734623124128,329.1665376875872,0.0011358393640700114,0.0011358393640700114,0.0,0.23018598648245614,0.0008004129591747957,161.99923912260982,162.1834238309061,166.98311385668111,287.92866913149913,36.23725792709153,36.00099178407494
154.5,10.5,613,282.5,14.56,2.84,2.62,0,12.801861379169281,0.4262765273311897,1.6576338109450417,1.231357283613852,0.9047970479704797,0.6507818883688162,0.9305677500000005,2466623.84,0.10708833161691184,0.06681848869603807,0.9726352222582378,7.9942160632331625,125.09043939895243,-367.75002126628476,454.1899787337153,0.0008004129591747957,0.0008004129591747957,0.0,0.19386469604849885,0.0005174703821766767,203.77758004349863,203.9306681855831,250.2593105481322,290.3012766575042,36.00099178407494,35.703417631222564
155.5,11.5,560,287.4,12.43,3.19,2.36,5,11.397268437881117,0.3839742765273311,1.442830853880853,1.058856577353522,0.8842105263157894,0.6962333985291602,0.8631000000000009,2471652.77,0.094808208573484,0.06668253695296286,0.9718086803181739,7.745397001274766,129.1089404242825,-376.38548702369985,403.81451297630014,5.000517470382177,4.0,1.000517470382177,953.8806967533201,2.610658200054552,168.00870884669055,953.8806967533201,-550.0661837770199,280.5684572467616,35.703417631222564,36.70393510160474
156.5,12.5,738,292.5,13.46,3.43,2.43,4,10.599791929108093,0.395363344051447,1.5434389608472148,1.1480756167957678,0.944136460554371,0.672584260459438,0.8985577499999998,2469220.94,0.1005877029595206,0.0667482097290241,0.9744927590463943,8.3406008736284,119.8954386082464,-358.1719370728119,583.7680629271881,6.6106582000545515,4.0,2.6106582000545515,1157.399453955741,2.3125697799077196,209.9833962584935,1157.399453955741,-573.6313910285528,281.7500463977179,36.70393510160474,39.31459330165929
157.5,13.5,485,295.7,14.82,3.56,2.55,0,10.21272087551707,0.41488745980707387,1.6856839094314866,1.2707964496244126,0.8496350364963504,0.6405490386764876,0.9372497500000003,2466009.98,0.10867596330397669,0.06683512171772234,0.9803535521532755,7.500912787473449,133.31710797517917,-336.61052048335864,385.88947951664136,2.3125697799077196,2.3125697799077196,0.0,648.858232768179,1.3653353173912928,187.9607568638518,728.1508980990493,-342.26141858240794,285.18466421525,39.31459330165929,38.8661630616423
158.5,14.5,590,297.2,15.33,3.58,2.43,0,10.155666568949934,0.395363344051447,1.7419166529648429,1.3465533089133959,0.8962025316455696,0.6210590446247541,0.949375,2464805.8699999996,0.11184832406451779,0.06686777209371789,0.9794524939225352,7.763391432079467,128.80968436910882,-347.8680147393188,468.5319852606812,1.3653353173912928,1.3653353173912928,0.0,415.62194889087493,0.7582939944950803,211.92490067598848,555.2097116849711,-86.67772642428992,287.79351753343144,38.8661630616423,38.3320389373209
159.5,15.5,508,296.5,15.72,3.18,2.57,0,11.433108904666906,0.4181414790996784,1.7860211842863394,1.367879705186661,0.8610169491525423,0.6156117333770645,0.957769750000001,2463885.0799999996,0.11432701304664314,0.06689276156111065,0.9783251633295618,7.449964251462611,134.22883201133152,-362.90507247594593,380.6349275240541,0.7582939944950803,0.7582939944950803,0.0,201.4673951742549,0.46392855167689584,199.25153526131015,362.946119789921,17.688807734133093,289.05231114633193,38.3320389373209,37.902267206823666
160.5,16.5,295,287.9,14.35,3.29,2.69,0,11.050846904814822,0.4376655948553055,1.6352776809588365,1.197612086103531,0.7151515151515152,0.6595843090330598,0.9249240000000011,2467119.65,0.10582044753890071,0.0668050603749267,0.9773733331387262,6.396260927027135,156.341339324439,-372.7675642861317,174.7324357138683,0.46392855167689584,0.46392855167689584,0.0,103.14689469313778,0.31341748064096286,137.34932043949547,224.56614730630798,-49.83371159243967,287.07801834885777,37.902267206823666,37.61258780372914
161.5,17.5,174,285.3,13.66,3.2,2.34,0,11.361651974012737,0.38072025723472674,1.5636727883350108,1.182952531100284,0.558288770053476,0.6634217300781076,0.9048277500000013,2468748.74,0.10174400316487071,0.06676097672475896,0.9767082993786936,4.909877233942653,203.67108022311908,-370.9370677749091,67.4829322250909,0.31341748064096286,0.31341748064096286,0.0,63.516767743538786,0.22079551382357843,100.05018270090245,155.72758139449502,-88.24464916940411,286.0253346395785,37.61258780372914,37.40329460469103
162.5,18.5,55,276.8,12.09,3.46,2.58,0,10.507886218740106,0.4197684887459808,1.4109091886099356,0.9911406998639549,0.25882352941176473,0.7143846429933753,0.8502309999999997,2472455.5100000002,0.09296360259131749,0.06666088692144677,0.9762156828426176,2.302023962730738,434.40034343246646,-363.1844706849571,-37.98447068495708,0.22079551382357843,0.22079551382357843,0.0,39.419983905552684,0.16339834672147366,39.10079822640828,76.362461923133,-114.34693260809007,284.2956707860354,37.40329460469103,37.298245020681385
163.5,19.5,0,273.1,11.25,3.15,2.5,0,11.541995656139925,0.4067524115755627,1.3346886720571096,0.9279362604815469,0.0,0.7314838163989781,0.8159590000000008,2474438.75,0.08853691670129776,0.06660745883098461,0.9759645126237356,0.0001,1000000.0,-356.19524499287206,-83.09524499287204,0.16339834672147366,0.16339834672147366,0.0,24.438564842134728,0.12784328057498487,0.016083124854367182,24.453990977986265,-107.5492359708583,283.4237377391498,37.298245020681385,37.264120837977785
164.5,20.5,0,275.1,11.7,2.9,2.55,0,12.53699528166923,0.41488745980707387,1.3750584263039283,0.9601709664968544,0.0,0.7227441506986323,0.8347577500000001,2473376.3,0.09088546041182397,0.06663607036681722,0.9758823533863604,0.0001,1000000.0,-349.72589848142684,-74.62589848142682,0.12784328057498487,0.12784328057498487,0.0,17.985747899484682,0.10166501872370698,0.0166771457291629,18.001892029958686,-92.6277905113855,283.93799077633633,37.264120837977785,37.238756508066665
165.5,21.5,0,269.8,10.35,2.77,2.23,0,13.125374121603164,0.3628231511254019,1.2570615101536242,0.8942383590282224,0.0,0.740662406390728,0.7753240000000018,2476563.65,0.08399468745125319,0.06655030940570335,0.9758211029458405,0.0001,1000000.0,-348.8421628098248,-79.04216280982479,0.10166501872370698,0.10166501872370698,0.0,13.210949817128743,0.0824612242475733,0.015432544357916161,13.225990124008883,-92.26815293383368,282.548038726823,37.238756508066665,37.220019494799836
166.5,22.5,0,267.3,9.77,2.68,2.17,0,13.566151610761477,0.35306109324758844,1.2091645450266586,0.8561034517790702,0.0,0.7511015895866382,0.7469909999999998,2477933.03,0.08117407117613838,0.06651353171171782,0.9757757564447194,0.0001,1000000.0,-346.704265227178,-79.40426522717797,0.0824612242475733,0.0824612242475733,0.0,10.07592173654192,0.06782268567030153,0.014722196707581247,10.090340430658472,-89.49460565783644,281.9655962016553,37.220019494799836,37.205662218199876
167.5,23.5,0,265.2,9.45,2.73,2.36,0,13.317687295546067,0.3839742765273311,1.1834318320195636,0.7994575554922325,0.0,0.7667100457415233,0.7306390000000001,2478688.55,0.07965276903890264,0.06649325796515179,0.9757409520493666,0.0001,1000000.0,-341.89063098327114,-76.69063098327115,0.06782268567030153,0.06782268567030153,0.0,7.969075686449869,0.056248552053869756,0.013756832894327274,7.982599263005893,-84.67323024627704,281.7149753989007,37.205662218199876,37.19426502343806
168.5,0.5,0,265.0,9.28,2.61,2.18,0,13.929994757410254,0.3546881028938907,1.1699582470633887,0.8152701441694981,0.0,0.762340708491473,0.7217437499999995,2479089.92,0.07885452512581155,0.06648249256340731,0.9757132877781839,0.0001,1000000.0,-339.8751885888814,-74.87518858888137,0.056248552053869756,0.056248552053869756,0.0,6.48443470126886,0.04683220747667592,0.014041950692715716,6.498279192112957,-81.37346778099433,281.5402559574462,37.19426502343806,37.184961271287044
169.5,1.5,0,265.4,9.42,2.51,2.26,0,14.484974628223412,0.36770418006430866,1.1810442703473178,0.8133400902830092,0.0,0.7628735122298861,0.7290797500000017,2478759.38,0.07951140329283804,0.06649135793504007,0.9756906815085507,0.0001,1000000.0,-338.85029520783775,-73.45029520783777,0.04683220747667592,0.04683220747667592,0.0,5.142059597521748,0.039364191540785326,0.01396858003972654,5.155864632701831,-78.6061598405396,281.67618188676295,37.184961271287044,37.17756087641381
170.5,2.5,0,262.2,8.87,2.45,2.49,0,14.839708700751329,0.40512540192926044,1.1380168177777927,0.7328914158485322,0.0,0.7852078020555654,0.6996960000000011,2480057.93,0.07695739933743094,0.06645654328341355,0.9756726849947129,0.0001,1000000.0,-338.75687607030574,-76.55687607030575,0.039364191540785326,0.039364191540785326,0.0,3.8183066026857087,0.033821617876117524,0.0124249471197664,3.8306092753058985,-80.38748534561165,281.0825871269314,37.17756087641381,37.172055164925204
171.5,3.5,0,265.1,9.28,2.4,2.15,0,15.14886929868365,0.3498070739549839,1.1699582470633887,0.8201511731084048,0.0,0.7609939008439904,0.7217437499999995,2479089.92,0.07885452512581155,0.06648249256340731,0.9756592873891127,0.0001,1000000.0,-337.6592601967761,-72.55926019677605,0.033821617876117524,0.033821617876117524,0.0,3.5916463343192153,0.028606023758599924,0.01406675635824522,3.6055941505628843,-76.16485434733893,281.5239801895191,37.172055164925204,37.16686358776079
172.5,4.5,0,264.1,9.28,2.32,2.45,0,15.671244102086536,0.3986173633440515,1.1699582470633887,0.7713408837193372,0.0,0.7745027171172051,0.7217437499999995,2479089.92,0.07885452512581155,0.06648249256340731,0.9756466474395572,0.0001,1000000.0,-337.29311401187834,-73.19311401187832,0.028606023758599924,0.028606023758599924,0.0,2.7337184216526156,0.024636266050920883,0.01309525089273484,2.74672002178081,-75.93983403365914,281.4948786296732,37.16686358776079,37.16290347460199
173.5,5.5,63,266.4,9.68,2.35,2.31,0,15.471185666740748,0.37583922829581995,1.2018779550560699,0.8260387267602499,0.2874524714828897,0.7593705704686495,0.7424437500000012,2478145.52,0.08074371937697275,0.06650782847103266,0.9756370013265048,2.3717171084426383,421.63544566098733,-338.2816632081191,-16.44166320811911,0.024636266050920883,0.024636266050920883,0.0,2.7270442066191687,0.020674691129433216,33.26813762007104,35.79028115433353,-52.23194436245264,282.20144735594477,37.16290347460199,37.11123118735233
174.5,6.5,228,263.0,9.1,2.35,2.55,0,15.471185666740748,0.41488745980707387,1.1558393550367974,0.7409518952297235,0.6392523364485981,0.7829589526743207,0.7121677500000021,2479514.9,0.07801678055131549,0.06647109770157784,0.9755107863298856,5.215752277148018,191.72689707318725,-339.9159882151572,123.72401178484282,0.020674691129433216,0.020674691129433216,0.0,2.479953920423999,0.01707405371704001,71.60058680817777,73.71046072436545,50.01355106047737,282.89100733899124,37.11123118735233,37.004764349141325
175.5,7.5,392,274.6,11.57,2.49,2.41,0,14.601319805960145,0.39210932475884247,1.3632873237120555,0.971177998953213,0.7945945945945946,0.7197689017287282,0.8294310000000005,2473683.23,0.09020160287632664,0.06662780228752976,0.9752486645269284,6.939458316359688,144.10346664126683,-343.2958833162344,276.2641166837656,0.01707405371704001,0.01707405371704001,0.0,2.933890382037035,0.01280430517072621,132.36118906777992,134.7300939367683,141.53402274699732,286.3985875725752,37.004764349141325,36.80952593609791
176.5,8.5,464,276.7,12.14,2.6,2.38,0,13.983571660323369,0.3872282958199357,1.415564293531423,1.0283359977114874,0.8385542168674699,0.7043928722621696,0.8521597500000001,2472337.46,0.09323293534302873,0.06666406986788043,0.9747606751685853,7.35963670027875,135.87627225704287,-353.68657503509695,331.33342496490303,0.01280430517072621,0.01280430517072621,0.0,2.452800660943936,0.00923275293634872,151.69701019010515,153.66421714805887,177.66920781684416,287.3039566925415,36.80952593609791,36.586489888844135
177.5,9.5,538,282.3,13.45,2.71,2.26,0,13.41597281064235,0.36770418006430866,1.542433329481442,1.1747291494171335,0.8747967479674796,0.6655779340442558,0.8982390000000001,2469244.55,0.10053018267971678,0.0667475715074143,0.9741914226501603,7.642466490929746,130.84780956342075,-364.7037884040123,391.0362115959877,0.00923275293634872,0.00923275293634872,0.0,2.0478724868182607,0.00624708634753485,181.37194615910133,183.00117805380165,208.03503354218606,288.85997973792973,36.586489888844135,36.32030175579913
178.5,10.5,757,283.5,11.35,3.17,2.07,12,11.469175494271534,0.33679099678456587,1.3435685817174325,1.0067775849328666,0.9492163009404389,0.7101777024305519,0.8202240000000016,2474202.65,0.08905429432149839,0.06661381482653332,0.973495203797185,8.074019022850901,123.8540554796593,-371.0137210519057,578.6462789480943,12.006247086347535,4.0,8.006247086347535,1033.6438884287622,2.4960334601761325,183.88734020125005,1033.6438884287622,-454.99760948066796,280.331806328616,36.32030175579913,44.326548842146664
